Lat,Lon,HeidkeSkillScore_DroughtVsNonDrought
41.65625,-115.53125,27.34753146176186
41.65625,-115.59375,59.130231470657
41.65625,-114.65625,45.13176581978854
41.65625,-115.09375,22.007912957467855
41.65625,-115.15625,24.833174451858913
41.65625,-115.96875,63.002818344862924
41.65625,-116.71875,55.48266166822869
41.65625,-119.28125,27.365402994584265
41.65625,-119.34375,20.980091883614087
41.65625,-119.40625,23.293816084588272
41.65625,-119.46875,22.010977646965237
41.71875,-116.21875,51.921274601686974
41.71875,-116.09375,59.60817007086286
41.71875,-116.15625,65.81993836928459
41.71875,-116.28125,24.283935242839352
41.71875,-116.03125,70.90409345243938
41.71875,-116.40625,33.74925220066661
41.71875,-114.90625,40.290806754221386
41.71875,-114.96875,60.98319850653391
41.71875,-115.46875,69.0841469084147
41.71875,-116.34375,44.54545454545455
41.71875,-116.46875,49.226441631504926
41.71875,-116.53125,60.12126865671642
41.71875,-116.59375,49.57318019556107
41.71875,-114.71875,34.419942473633746
41.71875,-114.78125,52.765093860984265
41.71875,-114.84375,37.921799678628815
41.71875,-115.03125,43.904761904761905
41.71875,-115.53125,35.05815333491574
41.71875,-115.59375,59.14615144904955
41.71875,-114.65625,40.436985433818876
41.71875,-115.09375,21.19388418998048
41.71875,-115.15625,26.340140395660498
41.71875,-115.96875,63.67169283382559
41.71875,-119.28125,21.385542168674696
41.71875,-119.34375,25.86705202312139
41.71875,-119.40625,21.22137404580153
41.71875,-119.46875,20.15281757402101
41.71875,-114.15625,49.78375780874579
41.71875,-114.53125,50.72304306821754
41.71875,-114.59375,40.2667513496348
41.71875,-115.21875,37.749287749287745
41.71875,-115.28125,74.6384872080089
41.71875,-115.90625,58.93821940333568
41.71875,-116.90625,54.035822284252156
41.71875,-117.09375,47.22222222222222
41.71875,-117.15625,55.74190542744002
41.78125,-116.21875,51.71385991058122
41.78125,-116.09375,54.54545454545454
41.78125,-116.15625,71.712158808933
41.78125,-116.28125,40.54878048780488
41.78125,-116.03125,69.31226120180618
41.78125,-116.40625,43.92839864537978
41.78125,-114.90625,49.06725192036369
41.78125,-114.96875,38.456652905684344
41.78125,-115.40625,61.566390041493776
41.78125,-115.46875,72.57488747477882
41.78125,-116.34375,42.095238095238095
41.78125,-116.46875,39.46742748454589
41.78125,-116.53125,48.55675717731269
41.78125,-116.59375,50.49627791563276
41.78125,-114.71875,18.17043652449712
41.78125,-114.78125,45.9253499222395
41.78125,-114.84375,62.75668948350964
41.78125,-115.03125,24.97500833055648
41.78125,-115.53125,68.27458256029685
41.78125,-115.59375,49.89404285377913
41.78125,-114.65625,56.51564689397478
41.78125,-115.09375,26.94108947498151
41.78125,-115.15625,64.375
41.78125,-115.96875,52.19383396753903
41.78125,-119.34375,25.449101796407188
41.78125,-119.40625,23.92667631452002
41.78125,-119.46875,23.975574481761207
41.78125,-114.15625,45.24495677233429
41.78125,-114.53125,42.94205052005943
41.78125,-114.59375,51.114922813036024
41.78125,-115.21875,68.87988728425502
41.78125,-115.28125,72.85983533379625
41.78125,-115.90625,54.227472782024556
41.78125,-116.90625,55.13888888888889
41.78125,-117.09375,60.97105508870215
41.78125,-117.15625,59.884266499843605
41.78125,-114.09375,49.95296331138288
41.78125,-114.28125,39.990281827016524
41.78125,-115.34375,52.736318407960205
41.78125,-115.71875,60.12126865671642
41.78125,-115.84375,66.46020439764632
41.78125,-116.78125,51.365187713310576
41.78125,-116.84375,48.73226331705048
41.78125,-116.96875,52.45597775718258
41.78125,-117.03125,54.72667808752531
41.78125,-119.53125,24.841064280668707
41.84375,-116.21875,46.1756373937677
41.84375,-116.09375,65.31347585875571
41.84375,-116.15625,52.641479855776765
41.84375,-116.28125,43.31087584215592
41.84375,-116.03125,61.89958028913415
41.84375,-116.40625,41.887694145758665
41.84375,-116.65625,50.63408598824621
41.84375,-114.90625,59.29835454827693
41.84375,-114.96875,47.706422018348626
41.84375,-115.40625,61.27799596645791
41.84375,-115.46875,64.32770718755927
41.84375,-116.34375,54.67020115390613
41.84375,-116.46875,40.7673860911271
41.84375,-116.53125,52.855805243445694
41.84375,-116.59375,58.73465533522191
41.84375,-114.71875,26.59368963296845
41.84375,-114.78125,48.72828784119106
41.84375,-114.84375,62.898101511042235
41.84375,-115.03125,55.14636449480642
41.84375,-115.53125,47.84429280397022
41.84375,-115.59375,33.56861457649376
41.84375,-114.65625,40.40262172284644
41.84375,-115.09375,65.15127762972253
41.84375,-115.15625,68.75
41.84375,-115.96875,44.590780809031045
41.84375,-116.71875,53.95728155339806
41.84375,-119.34375,27.503974562798096
41.84375,-119.40625,21.22137404580153
41.84375,-119.46875,14.334195216548157
41.84375,-114.15625,6.800947867298578
41.84375,-114.53125,60.12126865671642
41.84375,-114.59375,42.52560819462228
41.84375,-115.21875,68.95774647887323
41.84375,-115.28125,65.52867733125244
41.84375,-115.90625,45.735819119397064
41.84375,-116.90625,54.19210261958117
41.84375,-117.09375,55.56248538239651
41.84375,-117.15625,50.97164702134438
41.84375,-114.09375,18.187660668380463
41.84375,-114.28125,39.33191419682332
41.84375,-115.34375,66.76082004555809
41.84375,-115.71875,53.799392097264445
41.84375,-115.84375,67.93635486981678
41.84375,-116.78125,52.104567027153195
41.84375,-116.84375,51.921274601686974
41.84375,-116.96875,54.24513738808274
41.84375,-117.03125,53.90716118497784
41.84375,-119.53125,15.454545454545453
41.84375,-113.71875,44.98814764646122
41.84375,-113.96875,18.64210627832964
41.84375,-114.21875,32.38810119544064
41.84375,-114.34375,36.64626288659794
41.84375,-114.46875,65.33783783783784
41.84375,-115.65625,32.89791969037252
41.84375,-115.78125,60.98319850653391
41.84375,-117.21875,57.66434892541087
41.84375,-119.59375,17.02127659574468
41.90625,-116.21875,38.95582329317269
41.90625,-116.09375,42.7407126611069
41.90625,-116.15625,31.059506531204644
41.90625,-116.28125,51.30475302889096
41.90625,-116.03125,54.528390427029564
41.90625,-116.40625,45.714285714285715
41.90625,-116.65625,42.44241085515936
41.90625,-114.90625,60.894987136508924
41.90625,-114.96875,39.76221928665786
41.90625,-115.40625,71.27257454850903
41.90625,-115.46875,64.03188309531717
41.90625,-116.34375,52.708202880400755
41.90625,-116.46875,44.35146443514644
41.90625,-116.53125,41.854714064914994
41.90625,-116.59375,42.84371327849589
41.90625,-114.71875,35.08383422967415
41.90625,-114.78125,53.64041604754829
41.90625,-114.84375,64.29689946758535
41.90625,-115.03125,57.132784958871916
41.90625,-115.53125,66.8721380767876
41.90625,-115.59375,48.552754435107374
41.90625,-114.65625,45.17313746065057
41.90625,-115.09375,61.05815061963775
41.90625,-115.15625,64.96746203904556
41.90625,-115.96875,71.61752120127596
41.90625,-116.71875,53.07548928238583
41.90625,-119.34375,20.324040981653564
41.90625,-119.40625,19.03925949569103
41.90625,-119.46875,10.82375478927203
41.90625,-114.15625,44.85981308411215
41.90625,-114.53125,49.29775280898877
41.90625,-114.59375,42.07130182287466
41.90625,-115.21875,57.16634050880626
41.90625,-115.28125,63.74238006891068
41.90625,-115.90625,58.468264248704656
41.90625,-116.90625,53.031716417910445
41.90625,-117.09375,52.190121155638394
41.90625,-117.15625,59.884266499843605
41.90625,-114.09375,35.8950328022493
41.90625,-114.28125,49.29645803008248
41.90625,-115.34375,63.11647429171039
41.90625,-115.71875,54.64898595943838
41.90625,-115.84375,64.03188309531717
41.90625,-116.78125,45.663384903891235
41.90625,-116.84375,48.35988753514527
41.90625,-116.96875,53.989444271965226
41.90625,-117.03125,51.21381886087768
41.90625,-119.53125,13.883587786259541
41.90625,-113.71875,17.531003382187148
41.90625,-113.96875,43.72593543291539
41.90625,-114.21875,27.33299337072922
41.90625,-114.34375,35.08383422967415
41.90625,-114.46875,67.71322220424017
41.90625,-115.65625,45.86641756188697
41.90625,-115.78125,48.46855272387187
41.90625,-117.21875,47.171620325982744
41.90625,-119.59375,14.89158923040267
41.90625,-113.53125,58.09158475185807
41.90625,-113.59375,49.76392823418319
41.90625,-113.78125,43.528283796740176
41.90625,-113.84375,64.21003060984224
41.90625,-114.03125,3.830369357045144
41.90625,-114.40625,60.05295125369881
41.90625,-119.78125,22.41793434747798
41.90625,-119.84375,24.23451222406836
41.90625,-123.59375,63.6660447761194
41.96875,-116.21875,18.261027409693227
41.96875,-116.09375,43.41317365269461
41.96875,-116.15625,33.74844333748443
41.96875,-116.28125,44.88825487398954
41.96875,-116.03125,61.224489795918366
41.96875,-116.40625,36.521454307238784
41.96875,-116.65625,45.34737503929582
41.96875,-114.90625,61.952809686432786
41.96875,-114.96875,67.24137931034483
41.96875,-115.40625,52.7574115396876
41.96875,-115.46875,58.599907278627725
41.96875,-116.34375,49.31357254290172
41.96875,-116.46875,36.01756954612006
41.96875,-116.53125,45.21354933726068
41.96875,-116.59375,46.45792563600783
41.96875,-114.71875,36.852394916911045
41.96875,-114.78125,44.93197005072055
41.96875,-114.84375,48.33015267175573
41.96875,-115.03125,57.43851960068176
41.96875,-115.53125,48.680533995653526
41.96875,-115.59375,48.65263648365302
41.96875,-114.65625,45.714285714285715
41.96875,-115.09375,54.67416602017068
41.96875,-115.15625,64.43768996960486
41.96875,-115.96875,60.030785017957925
41.96875,-116.71875,47.82811045609681
41.96875,-119.34375,16.352201257861633
41.96875,-119.40625,8.99854862119013
41.96875,-119.46875,16.096866096866098
41.96875,-114.15625,11.881874938063621
41.96875,-114.53125,34.18674698795181
41.96875,-114.59375,38.383349467570184
41.96875,-115.21875,52.51465597037951
41.96875,-115.28125,51.41794514179452
41.96875,-115.90625,53.71756089794618
41.96875,-116.90625,45.13176581978854
41.96875,-117.09375,49.53401677539608
41.96875,-117.15625,52.87051482059283
41.96875,-114.09375,-3.7426300948474753
41.96875,-114.28125,57.415355269432524
41.96875,-115.34375,59.80186382335656
41.96875,-115.71875,55.02088813244623
41.96875,-115.84375,56.42745709828393
41.96875,-116.78125,40.39331980646168
41.96875,-116.84375,39.82035928143712
41.96875,-116.96875,42.65503419004952
41.96875,-117.03125,46.62921348314607
41.96875,-119.53125,24.78880038619358
41.96875,-113.71875,28.96031485733027
41.96875,-113.96875,20.484581497797357
41.96875,-114.21875,16.520210896309315
41.96875,-114.34375,50.222292791362335
41.96875,-114.46875,42.91845493562232
41.96875,-115.65625,41.134413727359394
41.96875,-115.78125,35.56201550387597
41.96875,-117.21875,61.66718798873945
41.96875,-119.59375,10.880077369439071
41.96875,-113.53125,21.842410196987252
41.96875,-113.59375,36.59034022434412
41.96875,-113.78125,25.998988366211435
41.96875,-114.03125,40.86698777324935
41.96875,-114.40625,31.402439024390244
41.96875,-119.78125,33.25421314977451
41.96875,-119.84375,35.41076487252124
41.96875,-123.59375,55.72289156626506
41.96875,-113.28125,19.34846989141165
41.96875,-113.34375,32.583708145927034
41.96875,-113.40625,44.96018973403354
41.96875,-113.65625,18.654434250764528
41.96875,-117.28125,57.8972182932579
41.96875,-119.15625,21.19388418998048
41.96875,-119.65625,16.204798918553564
41.96875,-119.71875,16.2032598274209
41.96875,-119.90625,39.037433155080215
41.96875,-119.96875,39.1713747645951
41.96875,-120.03125,49.178789300797746
41.96875,-122.96875,56.21570779118984
41.96875,-123.03125,51.00796999531176
41.96875,-123.09375,48.11676082862524
41.96875,-123.15625,53.36322869955157
41.96875,-123.21875,53.14204410718521
41.96875,-123.28125,51.07677902621723
41.96875,-123.53125,57.81766650921115
41.96875,-123.65625,53.78858746492049
41.96875,-123.71875,57.35328501285948
41.96875,-124.09375,52.29748934154429
42.03125,-116.21875,7.076695072248981
42.03125,-116.09375,57.263355201499536
42.03125,-116.15625,20.271398747390396
42.03125,-116.28125,35.67000476871722
42.03125,-116.03125,67.41655910012908
42.03125,-116.40625,40.232295531537346
42.03125,-116.65625,32.158797275076346
42.03125,-114.90625,43.978010994502746
42.03125,-114.96875,36.181087988316904
42.03125,-115.40625,52.32342007434945
42.03125,-115.46875,45.663384903891235
42.03125,-116.34375,39.09090909090909
42.03125,-116.46875,28.378936926510708
42.03125,-116.53125,31.0107948969578
42.03125,-116.59375,26.993275696445725
42.03125,-114.71875,32.338787295476415
42.03125,-114.78125,28.497909295593438
42.03125,-114.84375,45.537065052950076
42.03125,-115.03125,49.28983923833307
42.03125,-115.53125,45.11996273002563
42.03125,-115.59375,46.27709707822809
42.03125,-114.65625,43.34722667521642
42.03125,-115.09375,57.25464623410499
42.03125,-119.21875,24.19106317411402
42.03125,-115.15625,43.528283796740176
42.03125,-115.96875,65.75669228730453
42.03125,-116.71875,39.98114097123998
42.03125,-119.28125,19.692307692307693
42.03125,-119.34375,17.24137931034483
42.03125,-119.40625,13.806410963219658
42.03125,-119.46875,14.211026615969583
42.03125,-114.15625,49.63019882816252
42.03125,-114.53125,14.55280444669025
42.03125,-114.59375,39.34272300469483
42.03125,-115.21875,41.44144144144144
42.03125,-115.28125,49.89404285377913
42.03125,-115.90625,50.97164702134438
42.03125,-116.90625,43.081312410841655
42.03125,-117.09375,46.960297766749385
42.03125,-117.15625,52.96590378327885
42.03125,-114.09375,4.488330341113106
42.03125,-114.28125,53.608247422680414
42.03125,-115.34375,42.77198211624441
42.03125,-115.71875,46.017699115044245
42.03125,-115.84375,31.57810499359795
42.03125,-116.78125,36.54750705550329
42.03125,-116.84375,32.319453480806764
42.03125,-116.96875,45.17502365184484
42.03125,-117.03125,44.299674267100976
42.03125,-119.53125,28.067092651757186
42.03125,-113.71875,38.648782911077994
42.03125,-113.96875,40.41292795539681
42.03125,-114.21875,47.44020747286524
42.03125,-114.34375,49.20262664165103
42.03125,-114.46875,19.37627811860941
42.03125,-115.65625,29.394507375112056
42.03125,-115.78125,35.01926782273603
42.03125,-117.21875,58.03571428571429
42.03125,-119.59375,22.041984732824428
42.03125,-113.53125,21.517924607505666
42.03125,-113.59375,19.342193326321826
42.03125,-113.78125,33.382030679327976
42.03125,-114.03125,10.110174983797798
42.03125,-114.40625,28.405797101449277
42.03125,-119.78125,35.99101628298709
42.03125,-119.84375,31.63418290854573
42.03125,-123.59375,47.71455223880597
42.03125,-113.28125,21.52501985702939
42.03125,-113.34375,19.895022011513717
42.03125,-113.40625,16.872807827210636
42.03125,-113.65625,26.26008064516129
42.03125,-117.28125,57.55178031184547
42.03125,-119.15625,22.822185970636216
42.03125,-119.65625,14.37381404174573
42.03125,-119.71875,23.28767123287671
42.03125,-119.90625,32.333360070586345
42.03125,-119.96875,33.658383139352
42.03125,-120.03125,48.38004528066203
42.03125,-122.96875,51.71385991058122
42.03125,-123.03125,41.089884121515816
42.03125,-123.09375,45.714285714285715
42.03125,-123.15625,47.821969696969695
42.03125,-123.21875,58.967136150234744
42.03125,-123.28125,57.581395348837205
42.03125,-123.53125,58.19288389513109
42.03125,-123.65625,49.48694029850746
42.03125,-123.71875,56.098711097139265
42.03125,-124.09375,49.92548435171386
42.03125,-113.21875,22.07792207792208
42.03125,-113.46875,24.27536231884058
42.03125,-113.90625,20.149683362118594
42.03125,-117.34375,44.39461883408072
42.03125,-117.40625,66.23801730184708
42.03125,-119.09375,24.657310704960835
42.03125,-120.09375,68.27458256029685
42.03125,-120.15625,69.89748369058714
42.03125,-122.90625,72.6428239665583
42.03125,-123.34375,58.413536168891646
42.03125,-123.40625,56.56298600311042
42.03125,-123.46875,56.64389941012108
42.03125,-123.78125,47.00598802395209
42.03125,-124.03125,64.6792832021437
42.03125,-124.15625,65.11627906976744
42.03125,-124.21875,57.169693174702566
42.09375,-116.21875,38.19388250525975
42.09375,-116.09375,58.88993414863594
42.09375,-116.15625,38.39351510685336
42.09375,-116.28125,45.51971326164875
42.09375,-116.03125,69.12720519962859
42.09375,-116.40625,29.52522255192878
42.09375,-116.65625,19.233556074390144
42.09375,-114.90625,26.445285615966963
42.09375,-114.96875,36.59305993690852
42.09375,-115.40625,46.039760176711894
42.09375,-115.46875,45.62089458867688
42.09375,-116.34375,43.377483443708606
42.09375,-116.46875,31.23012961604304
42.09375,-116.53125,34.45092322643343
42.09375,-116.59375,26.74475353831137
42.09375,-114.71875,35.95505617977528
42.09375,-114.78125,33.9343206696716
42.09375,-114.84375,-0.16072002571520413
42.09375,-115.03125,42.68051434223541
42.09375,-115.53125,36.229022704837114
42.09375,-115.59375,49.621212121212125
42.09375,-114.65625,38.87644046094751
42.09375,-115.09375,31.62878787878788
42.09375,-119.21875,28.41156106593672
42.09375,-115.15625,22.76422764227642
42.09375,-115.96875,66.43161565284773
42.09375,-116.71875,34.76011288805268
42.09375,-119.28125,19.08957415565345
42.09375,-119.34375,17.36498327226382
42.09375,-119.40625,13.935199748348538
42.09375,-119.46875,23.581517835767297
42.09375,-114.15625,54.84057971014493
42.09375,-114.53125,26.86898593634345
42.09375,-114.59375,41.06351550960118
42.09375,-115.21875,33.54173707333559
42.09375,-115.28125,40.96045197740113
42.09375,-115.90625,59.46196660482374
42.09375,-116.90625,29.105637836510923
42.09375,-117.09375,36.318005181347154
42.09375,-117.15625,54.549718574108816
42.09375,-114.09375,55.223043112316475
42.09375,-114.28125,35.28754885538805
42.09375,-115.34375,40.028266331658294
42.09375,-115.71875,42.9821819318537
42.09375,-115.84375,37.252712188895984
42.09375,-116.78125,29.146221786064768
42.09375,-116.84375,39.15705203673181
42.09375,-116.96875,30.016155088852987
42.09375,-117.03125,36.3901018922853
42.09375,-119.53125,32.04577968526466
42.09375,-113.71875,63.6660447761194
42.09375,-113.96875,25.236096537250784
42.09375,-114.21875,48.795024617776626
42.09375,-114.34375,33.8368580060423
42.09375,-114.46875,24.57286432160804
42.09375,-115.65625,52.45230555341006
42.09375,-115.78125,37.660485021398
42.09375,-117.21875,56.3525550867323
42.09375,-119.59375,25.759768451519538
42.09375,-113.53125,22
42.09375,-113.59375,29.471811924831798
42.09375,-113.78125,49.84472049689441
42.09375,-114.03125,52.656913638508726
42.09375,-114.40625,21.829622458857695
42.09375,-119.78125,32.3821737736454
42.09375,-119.84375,29.406160685932043
42.09375,-123.59375,55.19048578915541
42.09375,-113.28125,22.399709566164457
42.09375,-113.34375,11.741935483870968
42.09375,-113.40625,22.157733014680776
42.09375,-113.65625,23.297850974091183
42.09375,-117.28125,55.61784629759402
42.09375,-119.15625,30.211480362537763
42.09375,-119.65625,15.46895953301254
42.09375,-119.71875,25.296068214116534
42.09375,-119.90625,31.17254528122021
42.09375,-119.96875,18.941979522184297
42.09375,-120.03125,39.48661067976549
42.09375,-122.96875,47.22222222222222
42.09375,-123.03125,47.395588925387145
42.09375,-123.09375,41.06351550960118
42.09375,-123.15625,44.90572017112978
42.09375,-123.21875,53.6150234741784
42.09375,-123.28125,56.5967365967366
42.09375,-123.53125,49.186737566468565
42.09375,-123.65625,67.32061273851116
42.09375,-123.71875,34.59841129744042
42.09375,-124.09375,53.483992467043315
42.09375,-113.21875,17.605976936819882
42.09375,-113.46875,28.75601722827464
42.09375,-113.90625,9.812108559498958
42.09375,-117.34375,52.74519005161896
42.09375,-117.40625,42.69985639061752
42.09375,-119.09375,22.77179236043095
42.09375,-120.09375,58.73465533522191
42.09375,-120.15625,52.52239509665252
42.09375,-122.90625,48.29123328380386
42.09375,-123.34375,68.28684027509466
42.09375,-123.40625,53.91432791728212
42.09375,-123.46875,51.28205128205128
42.09375,-123.78125,49.059266227657574
42.09375,-124.03125,67.80463493645652
42.09375,-124.15625,54.20604914933838
42.09375,-124.21875,62.52919297638613
42.09375,-117.46875,60.313315926892955
42.09375,-117.53125,66.35601118359739
42.09375,-118.15625,46.33796074676879
42.09375,-118.28125,73.46986269490343
42.09375,-119.03125,27.11579956844881
42.09375,-120.21875,69.16537867078826
42.09375,-122.53125,52.537313432835816
42.09375,-122.59375,50.66876475216365
42.09375,-122.65625,54.256490952006295
42.09375,-122.71875,58.98959881129272
42.09375,-122.78125,74.423642271391
42.09375,-122.84375,53.77777777777778
42.15625,-116.21875,33.63397835355854
42.15625,-116.09375,50.497394599715776
42.15625,-116.15625,41.349265621110284
42.15625,-116.28125,30.647813219335745
42.15625,-116.03125,75.3342091028514
42.15625,-116.40625,27.848101265822784
42.15625,-116.65625,25.279171386955817
42.15625,-114.90625,49.92012779552716
42.15625,-114.96875,38.89163780306779
42.15625,-115.40625,37.660485021398
42.15625,-115.46875,35.23238380809595
42.15625,-116.34375,48.67298578199052
42.15625,-116.46875,38.666033705198195
42.15625,-116.53125,31.235735246168893
42.15625,-116.59375,32.34146341463415
42.15625,-114.71875,26.71683913452493
42.15625,-114.78125,37.031484257871064
42.15625,-114.84375,50.983358547655065
42.15625,-115.03125,15.598377281947261
42.15625,-115.53125,48.67298578199052
42.15625,-115.59375,55.593642879401685
42.15625,-114.65625,31.390250193448544
42.15625,-115.09375,31.70851797144264
42.15625,-119.21875,38.33426139527484
42.15625,-115.15625,26.89964732285989
42.15625,-115.96875,62.16424822476073
42.15625,-116.71875,29.01504124211548
42.15625,-119.28125,33.07417691392305
42.15625,-119.34375,19.562043795620436
42.15625,-119.40625,25.546345139412207
42.15625,-119.46875,29.719775820656523
42.15625,-114.15625,41.825534373194685
42.15625,-114.53125,43.30632870778856
42.15625,-114.59375,46.026986506746624
42.15625,-115.21875,33.38136407300672
42.15625,-115.28125,40
42.15625,-115.90625,55.9743569938982
42.15625,-116.90625,46.039760176711894
42.15625,-117.09375,47.95728876508821
42.15625,-117.15625,50.245499181669395
42.15625,-114.09375,25.42232527326929
42.15625,-114.28125,57.994858611825194
42.15625,-115.34375,39.9717070103741
42.15625,-115.71875,33.25086590796636
42.15625,-115.84375,42.745036490622304
42.15625,-116.78125,31.19266055045872
42.15625,-116.84375,26.85274302213667
42.15625,-116.96875,29.01504124211548
42.15625,-117.03125,42.11361472548397
42.15625,-119.53125,28.98330804248862
42.15625,-113.71875,74.69077069457659
42.15625,-113.96875,22.828894629019327
42.15625,-114.21875,61.93973791837075
42.15625,-114.34375,53.87488328664799
42.15625,-114.46875,29.675324675324678
42.15625,-115.65625,45.209580838323355
42.15625,-115.78125,42.06195546950629
42.15625,-117.21875,49.29775280898877
42.15625,-119.59375,23.94567548248749
42.15625,-113.53125,54.87426265135051
42.15625,-113.59375,20.39691289966924
42.15625,-113.78125,48.275862068965516
42.15625,-113.84375,38.39918946301925
42.15625,-114.03125,14.427763696627022
42.15625,-114.40625,29.463486119026292
42.15625,-119.78125,30.5546649567169
42.15625,-119.84375,48.229679802955665
42.15625,-123.59375,50.34843205574913
42.15625,-113.28125,26.88655672163918
42.15625,-113.34375,34.74593291825668
42.15625,-113.40625,19.989852866565194
42.15625,-113.65625,55.92551680605965
42.15625,-117.28125,50.41938490214353
42.15625,-119.15625,31.78554332216372
42.15625,-119.65625,20.500832078611616
42.15625,-119.71875,26.36363636363636
42.15625,-119.90625,37.589566057483296
42.15625,-119.96875,36.65158371040724
42.15625,-120.03125,42.888454011741686
42.15625,-122.96875,41.69263965475905
42.15625,-123.03125,48.79432624113475
42.15625,-123.09375,51.71385991058122
42.15625,-123.15625,52.55967336683417
42.15625,-123.21875,51.64938737040528
42.15625,-123.28125,59.0600359122492
42.15625,-123.53125,73.61346034006944
42.15625,-123.65625,45.34737503929582
42.15625,-123.71875,52.75258054426024
42.15625,-124.09375,64.86171276241252
42.15625,-113.21875,29.139731476877174
42.15625,-113.46875,44.74959612277868
42.15625,-113.90625,5.224132119986518
42.15625,-117.34375,53.58596930786095
42.15625,-117.40625,38.84506153360682
42.15625,-119.09375,30.746800583184836
42.15625,-120.09375,49.621212121212125
42.15625,-120.15625,48.35988753514527
42.15625,-122.90625,46.34873323397913
42.15625,-123.34375,55.423476968796436
42.15625,-123.40625,53.81738859457775
42.15625,-123.46875,77.23958333333333
42.15625,-123.78125,58.93821940333568
42.15625,-124.03125,65.34076513807956
42.15625,-124.15625,64.19834710743801
42.15625,-124.21875,67.68707482993197
42.15625,-117.46875,43.92701309004363
42.15625,-117.53125,57.35328501285948
42.15625,-118.15625,44.26307073574639
42.15625,-118.28125,52.95238095238095
42.15625,-119.03125,32.22891566265061
42.15625,-120.21875,60.226391688633896
42.15625,-122.53125,52.537313432835816
42.15625,-122.59375,51.416620629784546
42.15625,-122.65625,50.637478951166706
42.15625,-122.71875,50.97164702134438
42.15625,-122.78125,55.55555555555556
42.15625,-122.84375,55.593642879401685
42.15625,-117.59375,67.22610722610722
42.15625,-118.03125,76.19489559164732
