cell_id,Lat,Lon,Elevation
284013,44.15625,-122.21875,653.187012
284014,44.15625,-122.15625,545.247986
284015,44.15625,-122.09375,563.437988
284016,44.15625,-122.03125,856.432007
284017,44.15625,-121.96875,1078.68005
284018,44.15625,-121.90625,1406.06006
284019,44.15625,-121.84375,1785.68994
284020,44.15625,-121.78125,2729.12012
284021,44.15625,-121.71875,1819.18994
284022,44.15625,-121.65625,1681.68994
284023,44.15625,-121.59375,1499.56006
284024,44.15625,-121.53125,1268.18994
284025,44.15625,-121.46875,1110.12
284026,44.15625,-121.40625,1058.5
284027,44.15625,-121.34375,1021.56
284028,44.15625,-121.28125,1006
284029,44.15625,-121.21875,1000.25
284030,44.15625,-121.15625,993.625
284031,44.15625,-121.09375,989.062012
284032,44.15625,-121.03125,1043.06006
284033,44.15625,-120.96875,1133.43994
284034,44.15625,-120.90625,1071.68994
284035,44.15625,-120.84375,1038.68994
284036,44.15625,-120.78125,1252.38
284037,44.15625,-120.71875,1113.38
284038,44.15625,-120.65625,1070.31006
284039,44.15625,-120.59375,1285.75
284040,44.15625,-120.53125,1187.56006
284041,44.15625,-120.46875,1087.68994
284042,44.15625,-120.40625,1220.43994
284043,44.15625,-120.34375,1190.62
284044,44.15625,-120.28125,1174.31006
284045,44.15625,-120.21875,1156.31006
284046,44.15625,-120.15625,1250.38
284047,44.15625,-120.09375,1215.93994
284048,44.15625,-120.03125,1218.62
284049,44.15625,-119.96875,1188.38
284050,44.15625,-119.90625,1166.81006
284051,44.15625,-119.84375,1160.25
284052,44.15625,-119.78125,1218.43994
284053,44.15625,-119.71875,1338.18994
284054,44.15625,-119.65625,1586.56006
284055,44.15625,-119.59375,1486.93994
284056,44.15625,-119.53125,1459.62
284057,44.15625,-119.46875,1501.88
284058,44.15625,-119.40625,1593.56006
284059,44.15625,-119.34375,1593.75
284060,44.15625,-119.28125,1670.43994
284061,44.15625,-119.21875,1736.75
284062,44.15625,-119.15625,1536.87
284063,44.15625,-119.09375,1463
284064,44.15625,-119.03125,1437.12
284065,44.15625,-118.96875,1432
284066,44.15625,-118.90625,1443.93994
284067,44.15625,-118.84375,1509.5
284068,44.15625,-118.78125,1610.25
284069,44.15625,-118.71875,1724.12
284070,44.15625,-118.65625,1524.37
284071,44.15625,-118.59375,1530.81006
284072,44.15625,-118.53125,1714.75
284073,44.15625,-118.46875,1620.88
284074,44.15625,-118.40625,1561.62
284075,44.15625,-118.34375,1484.5
284076,44.15625,-118.28125,1568.5
284077,44.15625,-118.21875,1380.81006
284078,44.15625,-118.15625,1508.43994
284079,44.15625,-118.09375,1788.81006
284080,44.15625,-118.03125,1438.62
284081,44.15625,-117.96875,1442.75
284082,44.15625,-117.90625,1236.06006
284083,44.15625,-117.84375,1315.06995
284084,44.15625,-117.78125,1403.06006
284085,44.15625,-117.71875,1459.75
284086,44.15625,-117.65625,1855.13
284087,44.15625,-117.59375,1497.87
284088,44.15625,-117.53125,1003.31
284089,44.15625,-117.46875,844.249023
284090,44.15625,-117.40625,788.125
284091,44.15625,-117.34375,804.125
284092,44.15625,-117.28125,795.562988
284093,44.15625,-117.21875,863.875977
284094,44.15625,-117.15625,905.499023
284095,44.15625,-117.09375,837.749023
284096,44.15625,-117.03125,786.75
284097,44.15625,-116.96875,689.625
284098,44.15625,-116.90625,644.562012
284099,44.15625,-116.84375,820.687012
284100,44.15625,-116.78125,916.25
284101,44.15625,-116.71875,968.562988
284102,44.15625,-116.65625,886.184998
284103,44.15625,-116.59375,997.497009
284104,44.15625,-116.53125,1091.06006
284105,44.15625,-116.46875,1368.75
284106,44.15625,-116.40625,1116.13
284107,44.15625,-116.34375,1241.12
284108,44.15625,-116.28125,945.375977
284109,44.15625,-116.21875,1554.75
284110,44.15625,-116.15625,1833.88
284111,44.15625,-116.09375,1577.76001
284112,44.15625,-116.03125,1521.43005
284113,44.15625,-115.96875,997.315979
284114,44.15625,-115.90625,1361.01001
284115,44.15625,-115.84375,1684.31995
284116,44.15625,-115.78125,1984
284117,44.15625,-115.71875,2175.17993
284118,44.15625,-115.65625,1599.12
284119,44.15625,-115.59375,1810.55005
284120,44.15625,-115.53125,1981.01001
284121,44.15625,-115.46875,2264.93994
284122,44.15625,-115.40625,1759.51001
284123,44.15625,-115.34375,1935.81006
284124,44.15625,-115.28125,1566.12
284125,44.15625,-115.21875,1631.43005
284126,44.15625,-115.15625,1817.63
284127,44.15625,-115.09375,2505.43994
284128,44.15625,-115.03125,2894.87012
284129,44.15625,-114.96875,2297.25
284130,44.15625,-114.90625,2022.31006
284131,44.15625,-114.84375,2390.76001
284132,44.15625,-114.78125,2667.56006
284133,44.15625,-114.71875,2235.07007
284134,44.15625,-114.65625,2884.23999
284135,44.15625,-114.59375,2871.07007
284136,44.15625,-114.53125,2547.25
284137,44.15625,-114.46875,2282.31006
284138,44.15625,-114.40625,2216
284139,44.15625,-114.34375,2092.69995
284140,44.15625,-114.28125,1976.12
284141,44.15625,-114.21875,2260.31006
284142,44.15625,-114.15625,2130.43994
284143,44.15625,-114.09375,2245.37988
284144,44.15625,-114.03125,2432.12988
284145,44.15625,-113.96875,1983.31006
284146,44.15625,-113.90625,1961
284147,44.15625,-113.84375,2259.62988
284148,44.15625,-113.78125,2991.06006
284149,44.15625,-113.71875,2451.25
284150,44.15625,-113.65625,2688.92993
284151,44.15625,-113.59375,2587.82007
284152,44.15625,-113.53125,2286.25
284153,44.15625,-113.46875,2177
284154,44.15625,-113.40625,2080.37012
284155,44.15625,-113.34375,1925.81006
284156,44.15625,-113.28125,1844
284157,44.15625,-113.21875,1929.13
284158,44.15625,-113.15625,2833.94995
284159,44.15625,-113.09375,3076.48999
284160,44.15625,-113.03125,2289.06006
284161,44.15625,-112.96875,2005.25
284162,44.15625,-112.90625,1878.13
284163,44.15625,-112.84375,2425.57007
284164,44.15625,-112.78125,2420.56006
284165,44.15625,-112.71875,1876.62
284166,44.15625,-112.65625,1726.31006
284167,44.15625,-112.59375,1651.43994
284168,44.15625,-112.53125,1598.81006
284169,44.15625,-112.46875,1514.75
284170,44.15625,-112.40625,1531.81006
284171,44.15625,-112.34375,1532.68994
284172,44.15625,-112.28125,1535.06006
284173,44.15625,-112.21875,1557.25
284174,44.15625,-112.15625,1582.62
284175,44.15625,-112.09375,1646.93994
284176,44.15625,-112.03125,1674.56006
284177,44.15625,-111.96875,1701.93994
284178,44.15625,-111.90625,1740.18994
284179,44.15625,-111.84375,1745.43994
284180,44.15625,-111.78125,1738.06006
284181,44.15625,-111.71875,1705.62
284182,44.15625,-111.65625,1687.06006
284183,44.15625,-111.59375,1683
284184,44.15625,-111.53125,1743.25
284185,44.15625,-111.46875,1851.56006
284186,44.15625,-111.40625,1840.06006
284187,44.15625,-111.34375,1833.12
284188,44.15625,-111.28125,1758.63
284189,44.15625,-111.21875,1792.18994
284190,44.15625,-111.15625,1924.68994
284191,44.15625,-111.09375,1975
284192,44.15625,-111.03125,1959.06006
284193,44.15625,-110.96875,1961.88
284194,44.15625,-110.90625,2003.18994
284195,44.15625,-110.84375,2196.43994
284196,44.15625,-110.78125,2259.06006
284197,44.15625,-110.71875,2277.75
284198,44.15625,-110.65625,2183.5
284199,44.15625,-110.59375,2431.75
284200,44.15625,-110.53125,2231.18994
284201,44.15625,-110.46875,2315.62988
284202,44.15625,-110.40625,2827.11011
284203,44.15625,-110.34375,2483.25
284204,44.15625,-110.28125,2770.25
284911,44.21875,-124.09375,76.9988022
284912,44.21875,-124.03125,201.375
284913,44.21875,-123.96875,203.061996
284914,44.21875,-123.90625,274.562012
284915,44.21875,-123.84375,261.752014
284916,44.21875,-123.78125,241.75
284917,44.21875,-123.71875,285.497986
284918,44.21875,-123.65625,469.313995
284919,44.21875,-123.59375,482.812988
284920,44.21875,-123.53125,345.623993
284921,44.21875,-123.46875,382.75
284922,44.21875,-123.40625,271.752014
284923,44.21875,-123.34375,129.311996
284924,44.21875,-123.28125,121.75
284925,44.21875,-123.21875,97.3125
284926,44.21875,-123.15625,97
284927,44.21875,-123.09375,103.75
284928,44.21875,-123.03125,149.75
284929,44.21875,-122.96875,841.064026
284930,44.21875,-122.90625,653.000977
284931,44.21875,-122.84375,248
284932,44.21875,-122.78125,390.876007
284933,44.21875,-122.71875,739.689026
284934,44.21875,-122.65625,623.689026
284935,44.21875,-122.59375,995.625
284936,44.21875,-122.53125,951.565002
284937,44.21875,-122.46875,902.125977
284938,44.21875,-122.40625,919.874023
284939,44.21875,-122.34375,1217.43994
284940,44.21875,-122.28125,739.062988
284941,44.21875,-122.21875,793.999023
284942,44.21875,-122.15625,1015.57001
284943,44.21875,-122.09375,1174.43005
284944,44.21875,-122.03125,824.125977
284945,44.21875,-121.96875,1188.38
284946,44.21875,-121.90625,1573.12
284947,44.21875,-121.84375,1659.81006
284948,44.21875,-121.78125,1915.87
284949,44.21875,-121.71875,1550.75
284950,44.21875,-121.65625,1396.87
284951,44.21875,-121.59375,1172.75
284952,44.21875,-121.53125,1098.12
284953,44.21875,-121.46875,1007.37
284954,44.21875,-121.40625,975.875
284955,44.21875,-121.34375,993.937988
284956,44.21875,-121.28125,972.875
284957,44.21875,-121.21875,947.25
284958,44.21875,-121.15625,947.062012
284959,44.21875,-121.09375,947
284960,44.21875,-121.03125,998.187012
284961,44.21875,-120.96875,1211.75
284962,44.21875,-120.90625,1073.43994
284963,44.21875,-120.84375,1159.75
284964,44.21875,-120.78125,1218.93994
284965,44.21875,-120.71875,1328.43994
284966,44.21875,-120.65625,1314.81006
284967,44.21875,-120.59375,1499.68994
284968,44.21875,-120.53125,1224.56006
284969,44.21875,-120.46875,1392.06006
284970,44.21875,-120.40625,1301.75
284971,44.21875,-120.34375,1514.75
284972,44.21875,-120.28125,1637
284973,44.21875,-120.21875,1521.68994
284974,44.21875,-120.15625,1354
284975,44.21875,-120.09375,1331.81006
284976,44.21875,-120.03125,1303.43994
284977,44.21875,-119.96875,1225.18994
284978,44.21875,-119.90625,1223.18994
284979,44.21875,-119.84375,1189.5
284980,44.21875,-119.78125,1278.81006
284981,44.21875,-119.71875,1272.5
284982,44.21875,-119.65625,1336.75
284983,44.21875,-119.59375,1499.63
284984,44.21875,-119.53125,1118.93994
284985,44.21875,-119.46875,1452.38
284986,44.21875,-119.40625,1460.88
284987,44.21875,-119.34375,1573.63
284988,44.21875,-119.28125,1584.43994
284989,44.21875,-119.21875,1596.43994
284990,44.21875,-119.15625,1490.18994
284991,44.21875,-119.09375,1463
284992,44.21875,-119.03125,1465.62
284993,44.21875,-118.96875,1535.5
284994,44.21875,-118.90625,1481.5
284995,44.21875,-118.84375,1431.93994
284996,44.21875,-118.78125,1657.87
284997,44.21875,-118.71875,1702.76001
284998,44.21875,-118.65625,1629
284999,44.21875,-118.59375,1760.63
285000,44.21875,-118.53125,1763.23999
285001,44.21875,-118.46875,2072.75
285002,44.21875,-118.40625,1804
285003,44.21875,-118.34375,1738.68994
285004,44.21875,-118.28125,1684.06006
285005,44.21875,-118.21875,1544.18994
285006,44.21875,-118.15625,1655.43994
285007,44.21875,-118.09375,1501.37
285008,44.21875,-118.03125,1508.06006
285009,44.21875,-117.96875,1468.06006
285010,44.21875,-117.90625,1326.18994
285011,44.21875,-117.84375,1363.68994
285012,44.21875,-117.78125,1566.18994
285013,44.21875,-117.71875,1444.93994
285014,44.21875,-117.65625,1236
285015,44.21875,-117.59375,1104.25
285016,44.21875,-117.53125,883.624023
285017,44.21875,-117.46875,795.375
285018,44.21875,-117.40625,885.752991
285019,44.21875,-117.34375,867.687012
285020,44.21875,-117.28125,868.622009
285021,44.21875,-117.21875,766.437988
285022,44.21875,-117.15625,896.437988
285023,44.21875,-117.09375,804.060974
285024,44.21875,-117.03125,695.622009
285025,44.21875,-116.96875,642.5
285026,44.21875,-116.90625,670
285027,44.21875,-116.84375,693.812012
285028,44.21875,-116.78125,718.127014
285029,44.21875,-116.71875,827.877014
285030,44.21875,-116.65625,1075.43994
285031,44.21875,-116.59375,976.250977
285032,44.21875,-116.53125,1085.93994
285033,44.21875,-116.46875,1429.81006
285034,44.21875,-116.40625,1158.75
285035,44.21875,-116.34375,1468.87
285036,44.21875,-116.28125,1016.44
285037,44.21875,-116.21875,1567.75
285038,44.21875,-116.15625,1524
285039,44.21875,-116.09375,1590.56995
285040,44.21875,-116.03125,1668.18005
285041,44.21875,-115.96875,1452.5
285042,44.21875,-115.90625,1256.88
285043,44.21875,-115.84375,1782.18005
285044,44.21875,-115.78125,2244.13989
285045,44.21875,-115.71875,1818
285046,44.21875,-115.65625,1495.81006
285047,44.21875,-115.59375,2157.25
285048,44.21875,-115.53125,2128.62988
285049,44.21875,-115.46875,2077.25
285050,44.21875,-115.40625,2180.5
285051,44.21875,-115.34375,2255.51001
285052,44.21875,-115.28125,2410.25
285053,44.21875,-115.21875,2180.18994
285054,44.21875,-115.15625,2199.55005
285055,44.21875,-115.09375,2416.87988
285056,44.21875,-115.03125,2071.81006
285057,44.21875,-114.96875,1951.12
285058,44.21875,-114.90625,2113.93994
285059,44.21875,-114.84375,2358.5
285060,44.21875,-114.78125,2425.87988
285061,44.21875,-114.71875,2366.05005
285062,44.21875,-114.65625,2417
285063,44.21875,-114.59375,1947.19995
285064,44.21875,-114.53125,2141.93994
285065,44.21875,-114.46875,2218.25
285066,44.21875,-114.40625,2537.82007
285067,44.21875,-114.34375,2027.81995
285068,44.21875,-114.28125,1731.62
285069,44.21875,-114.21875,2188.31006
285070,44.21875,-114.15625,2230.31006
285071,44.21875,-114.09375,2551.31006
285072,44.21875,-114.03125,2498.56006
285073,44.21875,-113.96875,2182.98999
285074,44.21875,-113.90625,2293.51001
285075,44.21875,-113.84375,2490.18994
285076,44.21875,-113.78125,2892.81006
285077,44.21875,-113.71875,2290.93994
285078,44.21875,-113.65625,2225.75
285079,44.21875,-113.59375,2249.31006
285080,44.21875,-113.53125,2674.56006
285081,44.21875,-113.46875,2346.75
285082,44.21875,-113.40625,2013.5
285083,44.21875,-113.34375,1909.68994
285084,44.21875,-113.28125,1938.31006
285085,44.21875,-113.21875,2466.63989
285086,44.21875,-113.15625,2923.44995
285087,44.21875,-113.09375,2487.51001
285088,44.21875,-113.03125,2197.92993
285089,44.21875,-112.96875,1948.63
285090,44.21875,-112.90625,2113.75
285091,44.21875,-112.84375,2615.43994
285092,44.21875,-112.78125,2358.23999
285093,44.21875,-112.71875,2006.06006
285094,44.21875,-112.65625,1834.25
285095,44.21875,-112.59375,1888.93994
285096,44.21875,-112.53125,1758.88
285097,44.21875,-112.46875,1740.68994
285098,44.21875,-112.40625,1639.43994
285099,44.21875,-112.34375,1599.06006
285100,44.21875,-112.28125,1592.38
285101,44.21875,-112.21875,1620
285102,44.21875,-112.15625,1652.56006
285103,44.21875,-112.09375,1702.43994
285104,44.21875,-112.03125,1758.38
285105,44.21875,-111.96875,1778.31006
285106,44.21875,-111.90625,1834.5
285107,44.21875,-111.84375,1841.63
285108,44.21875,-111.78125,1846.06006
285109,44.21875,-111.71875,1800.93994
285110,44.21875,-111.65625,1748.68994
285111,44.21875,-111.59375,1862.93994
285112,44.21875,-111.53125,1975.06995
285113,44.21875,-111.46875,1891.68994
285114,44.21875,-111.40625,1841.38
285115,44.21875,-111.34375,1852.93994
285116,44.21875,-111.28125,1819.87
285117,44.21875,-111.21875,1992.43994
285118,44.21875,-111.15625,2077.12012
285119,44.21875,-111.09375,2065.31006
285120,44.21875,-111.03125,1969.62
285121,44.21875,-110.96875,2115.43994
285122,44.21875,-110.90625,2494.75
285123,44.21875,-110.84375,2400.62988
285124,44.21875,-110.78125,2613.31006
285125,44.21875,-110.71875,2550
285126,44.21875,-110.65625,2329.55005
285127,44.21875,-110.59375,2475.87988
285128,44.21875,-110.53125,2489.37012
285129,44.21875,-110.46875,2252.06006
285130,44.21875,-110.40625,2655.13989
285839,44.28125,-124.09375,136.378006
285840,44.28125,-124.03125,212.059998
285841,44.28125,-123.96875,91.5643997
285842,44.28125,-123.90625,238.061005
285843,44.28125,-123.84375,157.625
285844,44.28125,-123.78125,214.126999
285845,44.28125,-123.71875,129.686996
285846,44.28125,-123.65625,198.375
285847,44.28125,-123.59375,904.182983
285848,44.28125,-123.53125,832.377991
285849,44.28125,-123.46875,561.874023
285850,44.28125,-123.40625,266.125
285851,44.28125,-123.34375,307.997986
285852,44.28125,-123.28125,91
285853,44.28125,-123.21875,90.75
285854,44.28125,-123.15625,91.5625
285855,44.28125,-123.09375,101.188004
285856,44.28125,-123.03125,101.688004
285857,44.28125,-122.96875,196.75
285858,44.28125,-122.90625,664.937012
285859,44.28125,-122.84375,484.625
285860,44.28125,-122.78125,589.375
285861,44.28125,-122.71875,715.874023
285862,44.28125,-122.65625,544.809998
285863,44.28125,-122.59375,436.944
285864,44.28125,-122.53125,1012
285865,44.28125,-122.46875,780.562012
285866,44.28125,-122.40625,1093.18994
285867,44.28125,-122.34375,1150.18994
285868,44.28125,-122.28125,1168.43005
285869,44.28125,-122.21875,782.122009
285870,44.28125,-122.15625,1263.68994
285871,44.28125,-122.09375,815.065979
285872,44.28125,-122.03125,683.937988
285873,44.28125,-121.96875,1254.31006
285874,44.28125,-121.90625,1425.43994
285875,44.28125,-121.84375,1900.43994
285876,44.28125,-121.78125,1534.06006
285877,44.28125,-121.71875,1498
285878,44.28125,-121.65625,1137
285879,44.28125,-121.59375,1020.31
285880,44.28125,-121.53125,975
285881,44.28125,-121.46875,945
285882,44.28125,-121.40625,923.812988
285883,44.28125,-121.34375,942.75
285884,44.28125,-121.28125,908.5
285885,44.28125,-121.21875,898.5
285886,44.28125,-121.15625,918.25
285887,44.28125,-121.09375,922.5
285888,44.28125,-121.03125,915.125
285889,44.28125,-120.96875,970.125
285890,44.28125,-120.90625,997.125
285891,44.28125,-120.84375,892.062988
285892,44.28125,-120.78125,994.937988
285893,44.28125,-120.71875,1152.38
285894,44.28125,-120.65625,1135.43994
285895,44.28125,-120.59375,1171
285896,44.28125,-120.53125,1343.88
285897,44.28125,-120.46875,1398.06006
285898,44.28125,-120.40625,1677.5
285899,44.28125,-120.34375,1683.43994
285900,44.28125,-120.28125,1611.18994
285901,44.28125,-120.21875,1524
285902,44.28125,-120.15625,1470.75
285903,44.28125,-120.09375,1304.13
285904,44.28125,-120.03125,1392.38
285905,44.28125,-119.96875,1366
285906,44.28125,-119.90625,1376.5
285907,44.28125,-119.84375,1393.38
285908,44.28125,-119.78125,1436.38
285909,44.28125,-119.71875,1501.43994
285910,44.28125,-119.65625,1458.93994
285911,44.28125,-119.59375,1227.25
285912,44.28125,-119.53125,1115.5
285913,44.28125,-119.46875,1079.68994
285914,44.28125,-119.40625,1300.31006
285915,44.28125,-119.34375,1340.93994
285916,44.28125,-119.28125,1448.88
285917,44.28125,-119.21875,1553.93994
285918,44.28125,-119.15625,1652.31006
285919,44.28125,-119.09375,1622.68994
285920,44.28125,-119.03125,1668.13
285921,44.28125,-118.96875,1367.37
285922,44.28125,-118.90625,1581.88
285923,44.28125,-118.84375,1626.68994
285924,44.28125,-118.78125,2055.56006
285925,44.28125,-118.71875,2242.93994
285926,44.28125,-118.65625,2281.68994
285927,44.28125,-118.59375,2204.25
285928,44.28125,-118.53125,1834.63
285929,44.28125,-118.46875,2120.62988
285930,44.28125,-118.40625,1628.37
285931,44.28125,-118.34375,1843.06006
285932,44.28125,-118.28125,2123.18994
285933,44.28125,-118.21875,1780.93994
285934,44.28125,-118.15625,1716
285935,44.28125,-118.09375,1879.56006
285936,44.28125,-118.03125,1356.93994
285937,44.28125,-117.96875,1234.25
285938,44.28125,-117.90625,1335.93994
285939,44.28125,-117.84375,1223.88
285940,44.28125,-117.78125,1219
285941,44.28125,-117.71875,1219.18994
285942,44.28125,-117.65625,1228.18994
285943,44.28125,-117.59375,1074.06006
285944,44.28125,-117.53125,1033.63
285945,44.28125,-117.46875,1150
285946,44.28125,-117.40625,1179.5
285947,44.28125,-117.34375,981.125
285948,44.28125,-117.28125,818.747986
285949,44.28125,-117.21875,665.437012
285950,44.28125,-117.15625,961.942017
285951,44.28125,-117.09375,659.75
285952,44.28125,-117.03125,657.75
285953,44.28125,-116.96875,771.750977
285954,44.28125,-116.90625,786.750977
285955,44.28125,-116.84375,773.815002
285956,44.28125,-116.78125,711.495972
285957,44.28125,-116.71875,1063.68994
285958,44.28125,-116.65625,1151.31006
285959,44.28125,-116.59375,1110.25
285960,44.28125,-116.53125,1047.81006
285961,44.28125,-116.46875,1224.63
285962,44.28125,-116.40625,1103.18994
285963,44.28125,-116.34375,1424.31006
285964,44.28125,-116.28125,1099.63
285965,44.28125,-116.21875,1351
285966,44.28125,-116.15625,1778.06006
285967,44.28125,-116.09375,1607.5
285968,44.28125,-116.03125,1752.88
285969,44.28125,-115.96875,1592.62
285970,44.28125,-115.90625,1530.87
285971,44.28125,-115.84375,1737.38
285972,44.28125,-115.78125,2169.75
285973,44.28125,-115.71875,2084.86011
285974,44.28125,-115.65625,1741.81006
285975,44.28125,-115.59375,1832.68994
285976,44.28125,-115.53125,2352.25
285977,44.28125,-115.46875,2169.62988
285978,44.28125,-115.40625,2343.68994
285979,44.28125,-115.34375,2192.68994
285980,44.28125,-115.28125,2372
285981,44.28125,-115.21875,2352.19995
285982,44.28125,-115.15625,2438.18994
285983,44.28125,-115.09375,2075.56006
285984,44.28125,-115.03125,2011
285985,44.28125,-114.96875,2150.93994
285986,44.28125,-114.90625,2125.06006
285987,44.28125,-114.84375,1961.12
285988,44.28125,-114.78125,2172.75
285989,44.28125,-114.71875,2184.18994
285990,44.28125,-114.65625,2167.36011
285991,44.28125,-114.59375,2456.43994
285992,44.28125,-114.53125,2044.43005
285993,44.28125,-114.46875,1809.93994
285994,44.28125,-114.40625,1910.81006
285995,44.28125,-114.34375,2129.42993
285996,44.28125,-114.28125,2009.25
285997,44.28125,-114.21875,2200.56006
285998,44.28125,-114.15625,2135.31006
285999,44.28125,-114.09375,2202.75
286000,44.28125,-114.03125,1980.75
286001,44.28125,-113.96875,2175.81006
286002,44.28125,-113.90625,3161.07007
286003,44.28125,-113.84375,2977.18994
286004,44.28125,-113.78125,2433.25
286005,44.28125,-113.71875,2212.67993
286006,44.28125,-113.65625,2093.12012
286007,44.28125,-113.59375,2437.12012
286008,44.28125,-113.53125,2455.17993
286009,44.28125,-113.46875,1973.13
286010,44.28125,-113.40625,1958.12
286011,44.28125,-113.34375,1956.75
286012,44.28125,-113.28125,2430.01001
286013,44.28125,-113.21875,2679.42993
286014,44.28125,-113.15625,2444
286015,44.28125,-113.09375,2239.25
286016,44.28125,-113.03125,2095.25
286017,44.28125,-112.96875,2058.56006
286018,44.28125,-112.90625,2443.69995
286019,44.28125,-112.84375,2968.56006
286020,44.28125,-112.78125,2574.82007
286021,44.28125,-112.71875,2138.56006
286022,44.28125,-112.65625,2427.17993
286023,44.28125,-112.59375,1984.25
286024,44.28125,-112.53125,1967.12
286025,44.28125,-112.46875,1787.75
286026,44.28125,-112.40625,1728.18994
286027,44.28125,-112.34375,1663.68994
286028,44.28125,-112.28125,1670.25
286029,44.28125,-112.21875,1662.25
286030,44.28125,-112.15625,1736.88
286031,44.28125,-112.09375,1771.75
286032,44.28125,-112.03125,1848.56006
286033,44.28125,-111.96875,1943.75
286034,44.28125,-111.90625,1892
286035,44.28125,-111.84375,1929.25
286036,44.28125,-111.78125,1950.62
286037,44.28125,-111.71875,1979.56006
286038,44.28125,-111.65625,2053.25
286039,44.28125,-111.59375,2103.56006
286040,44.28125,-111.53125,1959.12
286041,44.28125,-111.46875,1870.25
286042,44.28125,-111.40625,1883.13
286043,44.28125,-111.34375,1926.31006
286044,44.28125,-111.28125,1875
286045,44.28125,-111.21875,2015
286046,44.28125,-111.15625,2191.37988
286047,44.28125,-111.09375,2352.93994
286048,44.28125,-111.03125,2327.87988
286049,44.28125,-110.96875,2445.17993
286050,44.28125,-110.90625,2254.68994
286052,44.28125,-110.78125,2689.18994
286053,44.28125,-110.71875,2640.93994
286054,44.28125,-110.65625,2507.5
286055,44.28125,-110.59375,2499.62988
286057,44.28125,-110.46875,2300.12988
286058,44.28125,-110.40625,2455.31006
286768,44.34375,-124.03125,354.063995
286769,44.34375,-123.96875,250.063004
286770,44.34375,-123.90625,244.373001
286771,44.34375,-123.84375,154.123001
286772,44.34375,-123.78125,308.687988
286773,44.34375,-123.71875,107.123001
286774,44.34375,-123.65625,172.813995
286775,44.34375,-123.59375,203.438004
286776,44.34375,-123.53125,287.623993
286777,44.34375,-123.46875,326.123993
286778,44.34375,-123.40625,220.063004
286779,44.34375,-123.34375,91.5625
286780,44.34375,-123.28125,95.5625
286781,44.34375,-123.21875,86.1875
286782,44.34375,-123.15625,87
286783,44.34375,-123.09375,87.8125
286784,44.34375,-123.03125,114
286785,44.34375,-122.96875,236.561996
286786,44.34375,-122.90625,277.127014
286787,44.34375,-122.84375,156.686996
286788,44.34375,-122.78125,192.248993
286789,44.34375,-122.71875,439.876007
286790,44.34375,-122.65625,496.748993
286791,44.34375,-122.59375,349.122986
286792,44.34375,-122.53125,830.935974
286793,44.34375,-122.46875,778.125
286794,44.34375,-122.40625,931.684021
286795,44.34375,-122.34375,999.129028
286796,44.34375,-122.28125,1163.25
286797,44.34375,-122.21875,1114.87
286798,44.34375,-122.15625,1298.81006
286799,44.34375,-122.09375,1199.12
286800,44.34375,-122.03125,1113.75
286801,44.34375,-121.96875,1056.81006
286802,44.34375,-121.90625,1292.68994
286803,44.34375,-121.84375,1846.93994
286804,44.34375,-121.78125,1435.06006
286805,44.34375,-121.71875,1290.43994
286806,44.34375,-121.65625,1044.38
286807,44.34375,-121.59375,1001.25
286808,44.34375,-121.53125,986.062988
286809,44.34375,-121.46875,940.437988
286810,44.34375,-121.40625,944.812012
286811,44.34375,-121.34375,880.562012
286812,44.34375,-121.28125,884.312012
286813,44.34375,-121.21875,853
286814,44.34375,-121.15625,867.75
286815,44.34375,-121.09375,868.562012
286816,44.34375,-121.03125,856.75
286817,44.34375,-120.96875,885.875
286818,44.34375,-120.90625,885.687988
286819,44.34375,-120.84375,924.500977
286820,44.34375,-120.78125,1025.43994
286821,44.34375,-120.71875,1161.06006
286822,44.34375,-120.65625,1107.63
286823,44.34375,-120.59375,1094.31006
286824,44.34375,-120.53125,1107.88
286825,44.34375,-120.46875,1258.93994
286826,44.34375,-120.40625,1650.13
286827,44.34375,-120.34375,1703.93005
286828,44.34375,-120.28125,1444.31006
286829,44.34375,-120.21875,1377.88
286830,44.34375,-120.15625,1371
286831,44.34375,-120.09375,1403.38
286832,44.34375,-120.03125,1420.31006
286833,44.34375,-119.96875,1557.5
286834,44.34375,-119.90625,1585
286835,44.34375,-119.84375,1748.06006
286836,44.34375,-119.78125,1739.38
286837,44.34375,-119.71875,1791.5
286838,44.34375,-119.65625,1349.12
286839,44.34375,-119.59375,1118.87
286840,44.34375,-119.53125,1159.81006
286841,44.34375,-119.46875,1531.63
286842,44.34375,-119.40625,1716.18994
286843,44.34375,-119.34375,1876.62
286844,44.34375,-119.28125,1525.13
286845,44.34375,-119.21875,1933.93005
286846,44.34375,-119.15625,1599.06995
286847,44.34375,-119.09375,1258.18994
286848,44.34375,-119.03125,1317.93994
286849,44.34375,-118.96875,1365.5
286850,44.34375,-118.90625,2062.18994
286851,44.34375,-118.84375,1793.23999
286852,44.34375,-118.78125,2050.75
286853,44.34375,-118.71875,1657.68994
286854,44.34375,-118.65625,1525.56006
286855,44.34375,-118.59375,1524.43994
286856,44.34375,-118.53125,1676.18994
286857,44.34375,-118.46875,2143.06006
286858,44.34375,-118.40625,2012.88
286859,44.34375,-118.34375,2139.62012
286860,44.34375,-118.28125,1922.5
286861,44.34375,-118.21875,1879.5
286862,44.34375,-118.15625,1528.18994
286863,44.34375,-118.09375,1412.68994
