Lat,Lon,Below 33rd Percentile,Between 33rd and 67th Percentile,Above 67th Percentile
41.65625,-116.59375,30.76923076923077,7.6923076923076925,7.6923076923076925
41.65625,-114.71875,30.76923076923077,-3.8461538461538463,19.230769230769234
41.65625,-114.78125,30.76923076923077,7.6923076923076925,7.6923076923076925
41.65625,-114.84375,19.230769230769234,19.230769230769234,-3.8461538461538463
41.65625,-115.03125,19.230769230769234,-15.384615384615385,30.76923076923077
41.65625,-115.53125,30.76923076923077,-3.8461538461538463,19.230769230769234
41.65625,-115.59375,30.76923076923077,-26.923076923076923,30.76923076923077
41.65625,-114.65625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.65625,-115.09375,7.6923076923076925,7.6923076923076925,19.230769230769234
41.65625,-115.15625,7.6923076923076925,7.6923076923076925,30.76923076923077
41.65625,-115.96875,30.76923076923077,-15.384615384615385,30.76923076923077
41.65625,-116.71875,30.76923076923077,30.76923076923077,7.6923076923076925
41.65625,-119.28125,42.30769230769231,19.230769230769234,30.76923076923077
41.65625,-119.34375,42.30769230769231,30.76923076923077,42.30769230769231
41.65625,-119.40625,42.30769230769231,19.230769230769234,30.76923076923077
41.65625,-119.46875,42.30769230769231,19.230769230769234,30.76923076923077
41.71875,-116.21875,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.71875,-116.09375,19.230769230769234,-15.384615384615385,30.76923076923077
41.71875,-116.15625,7.6923076923076925,-15.384615384615385,30.76923076923077
41.71875,-116.28125,30.76923076923077,19.230769230769234,7.6923076923076925
41.71875,-116.03125,19.230769230769234,-15.384615384615385,30.76923076923077
41.71875,-116.40625,30.76923076923077,19.230769230769234,7.6923076923076925
41.71875,-114.90625,7.6923076923076925,-15.384615384615385,19.230769230769234
41.71875,-114.96875,19.230769230769234,-15.384615384615385,19.230769230769234
41.71875,-115.46875,30.76923076923077,-26.923076923076923,30.76923076923077
41.71875,-116.34375,30.76923076923077,19.230769230769234,7.6923076923076925
41.71875,-116.46875,30.76923076923077,7.6923076923076925,7.6923076923076925
41.71875,-116.53125,30.76923076923077,7.6923076923076925,7.6923076923076925
41.71875,-116.59375,30.76923076923077,7.6923076923076925,7.6923076923076925
41.71875,-114.71875,19.230769230769234,-15.384615384615385,19.230769230769234
41.71875,-114.78125,19.230769230769234,7.6923076923076925,7.6923076923076925
41.71875,-114.84375,19.230769230769234,7.6923076923076925,-3.8461538461538463
41.71875,-115.03125,19.230769230769234,-15.384615384615385,19.230769230769234
41.71875,-115.53125,30.76923076923077,-26.923076923076923,30.76923076923077
41.71875,-115.59375,42.30769230769231,-15.384615384615385,30.76923076923077
41.71875,-114.65625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.71875,-115.09375,7.6923076923076925,19.230769230769234,19.230769230769234
41.71875,-115.15625,7.6923076923076925,-3.8461538461538463,19.230769230769234
41.71875,-115.96875,19.230769230769234,-15.384615384615385,30.76923076923077
41.71875,-119.28125,42.30769230769231,7.6923076923076925,30.76923076923077
41.71875,-119.34375,42.30769230769231,30.76923076923077,42.30769230769231
41.71875,-119.40625,42.30769230769231,19.230769230769234,30.76923076923077
41.71875,-119.46875,42.30769230769231,19.230769230769234,30.76923076923077
41.71875,-114.15625,30.76923076923077,7.6923076923076925,19.230769230769234
41.71875,-114.53125,19.230769230769234,-3.8461538461538463,19.230769230769234
41.71875,-114.59375,19.230769230769234,7.6923076923076925,7.6923076923076925
41.71875,-115.21875,19.230769230769234,-26.923076923076923,30.76923076923077
41.71875,-115.28125,19.230769230769234,-26.923076923076923,30.76923076923077
41.71875,-115.90625,30.76923076923077,-15.384615384615385,30.76923076923077
41.71875,-116.90625,30.76923076923077,19.230769230769234,7.6923076923076925
41.71875,-117.09375,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.71875,-117.15625,19.230769230769234,-15.384615384615385,7.6923076923076925
41.78125,-116.21875,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.78125,-116.09375,42.30769230769231,-3.8461538461538463,30.76923076923077
41.78125,-116.15625,19.230769230769234,-3.8461538461538463,30.76923076923077
41.78125,-116.28125,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.78125,-116.03125,42.30769230769231,-3.8461538461538463,30.76923076923077
41.78125,-116.40625,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-114.90625,19.230769230769234,-15.384615384615385,19.230769230769234
41.78125,-114.96875,7.6923076923076925,-15.384615384615385,-3.8461538461538463
41.78125,-115.40625,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-115.46875,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-116.34375,30.76923076923077,7.6923076923076925,7.6923076923076925
41.78125,-116.46875,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-116.53125,30.76923076923077,7.6923076923076925,7.6923076923076925
41.78125,-116.59375,30.76923076923077,7.6923076923076925,7.6923076923076925
41.78125,-114.71875,7.6923076923076925,-3.8461538461538463,-3.8461538461538463
41.78125,-114.78125,7.6923076923076925,-15.384615384615385,7.6923076923076925
41.78125,-114.84375,19.230769230769234,-15.384615384615385,19.230769230769234
41.78125,-115.03125,7.6923076923076925,7.6923076923076925,19.230769230769234
41.78125,-115.53125,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-115.59375,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-114.65625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.78125,-115.09375,19.230769230769234,7.6923076923076925,19.230769230769234
41.78125,-115.15625,19.230769230769234,-15.384615384615385,7.6923076923076925
41.78125,-115.96875,19.230769230769234,-3.8461538461538463,19.230769230769234
41.78125,-119.34375,42.30769230769231,19.230769230769234,42.30769230769231
41.78125,-119.40625,42.30769230769231,7.6923076923076925,19.230769230769234
41.78125,-119.46875,42.30769230769231,19.230769230769234,19.230769230769234
41.78125,-114.15625,7.6923076923076925,30.76923076923077,7.6923076923076925
41.78125,-114.53125,30.76923076923077,-3.8461538461538463,19.230769230769234
41.78125,-114.59375,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.78125,-115.21875,30.76923076923077,-15.384615384615385,30.76923076923077
41.78125,-115.28125,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-115.90625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.78125,-116.90625,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-117.09375,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.78125,-117.15625,19.230769230769234,-15.384615384615385,7.6923076923076925
41.78125,-114.09375,7.6923076923076925,7.6923076923076925,19.230769230769234
41.78125,-114.28125,19.230769230769234,19.230769230769234,-3.8461538461538463
41.78125,-115.34375,30.76923076923077,-26.923076923076923,30.76923076923077
41.78125,-115.71875,42.30769230769231,-15.384615384615385,30.76923076923077
41.78125,-115.84375,19.230769230769234,-26.923076923076923,30.76923076923077
41.78125,-116.78125,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-116.84375,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-116.96875,30.76923076923077,19.230769230769234,7.6923076923076925
41.78125,-117.03125,19.230769230769234,7.6923076923076925,7.6923076923076925
41.78125,-119.53125,42.30769230769231,19.230769230769234,19.230769230769234
41.84375,-116.21875,19.230769230769234,7.6923076923076925,7.6923076923076925
41.84375,-116.09375,19.230769230769234,-15.384615384615385,30.76923076923077
41.84375,-116.15625,19.230769230769234,-3.8461538461538463,30.76923076923077
41.84375,-116.28125,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.84375,-116.03125,19.230769230769234,-15.384615384615385,30.76923076923077
41.84375,-116.40625,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.84375,-116.65625,30.76923076923077,7.6923076923076925,7.6923076923076925
41.84375,-114.90625,7.6923076923076925,-26.923076923076923,19.230769230769234
41.84375,-114.96875,7.6923076923076925,-15.384615384615385,-3.8461538461538463
41.84375,-115.40625,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-115.46875,30.76923076923077,-26.923076923076923,30.76923076923077
41.84375,-116.34375,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.84375,-116.46875,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.84375,-116.53125,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.84375,-116.59375,30.76923076923077,7.6923076923076925,7.6923076923076925
41.84375,-114.71875,7.6923076923076925,7.6923076923076925,-3.8461538461538463
41.84375,-114.78125,19.230769230769234,-3.8461538461538463,19.230769230769234
41.84375,-114.84375,19.230769230769234,-15.384615384615385,19.230769230769234
41.84375,-115.03125,-3.8461538461538463,-26.923076923076923,19.230769230769234
41.84375,-115.53125,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-115.59375,19.230769230769234,-26.923076923076923,30.76923076923077
41.84375,-114.65625,19.230769230769234,-3.8461538461538463,-3.8461538461538463
41.84375,-115.09375,7.6923076923076925,-26.923076923076923,19.230769230769234
41.84375,-115.15625,30.76923076923077,-15.384615384615385,30.76923076923077
41.84375,-115.96875,19.230769230769234,-15.384615384615385,30.76923076923077
41.84375,-116.71875,30.76923076923077,7.6923076923076925,7.6923076923076925
41.84375,-119.34375,42.30769230769231,7.6923076923076925,30.76923076923077
41.84375,-119.40625,42.30769230769231,19.230769230769234,30.76923076923077
41.84375,-119.46875,30.76923076923077,7.6923076923076925,19.230769230769234
41.84375,-114.15625,19.230769230769234,19.230769230769234,-3.8461538461538463
41.84375,-114.53125,30.76923076923077,-3.8461538461538463,19.230769230769234
41.84375,-114.59375,30.76923076923077,19.230769230769234,-3.8461538461538463
41.84375,-115.21875,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-115.28125,42.30769230769231,-3.8461538461538463,30.76923076923077
41.84375,-115.90625,19.230769230769234,-26.923076923076923,30.76923076923077
41.84375,-116.90625,30.76923076923077,19.230769230769234,7.6923076923076925
41.84375,-117.09375,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.84375,-117.15625,19.230769230769234,-15.384615384615385,7.6923076923076925
41.84375,-114.09375,7.6923076923076925,19.230769230769234,7.6923076923076925
41.84375,-114.28125,19.230769230769234,19.230769230769234,-3.8461538461538463
41.84375,-115.34375,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-115.71875,30.76923076923077,-26.923076923076923,30.76923076923077
41.84375,-115.84375,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-116.78125,30.76923076923077,19.230769230769234,7.6923076923076925
41.84375,-116.84375,30.76923076923077,19.230769230769234,7.6923076923076925
41.84375,-116.96875,30.76923076923077,19.230769230769234,7.6923076923076925
41.84375,-117.03125,19.230769230769234,7.6923076923076925,7.6923076923076925
41.84375,-119.53125,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.84375,-113.71875,7.6923076923076925,-15.384615384615385,-15.384615384615385
41.84375,-113.96875,7.6923076923076925,7.6923076923076925,7.6923076923076925
41.84375,-114.21875,19.230769230769234,19.230769230769234,-3.8461538461538463
41.84375,-114.34375,19.230769230769234,30.76923076923077,-3.8461538461538463
41.84375,-114.46875,30.76923076923077,-3.8461538461538463,19.230769230769234
41.84375,-115.65625,30.76923076923077,-26.923076923076923,30.76923076923077
41.84375,-115.78125,42.30769230769231,-15.384615384615385,30.76923076923077
41.84375,-117.21875,19.230769230769234,-15.384615384615385,7.6923076923076925
41.84375,-119.59375,30.76923076923077,19.230769230769234,30.76923076923077
41.90625,-116.21875,19.230769230769234,7.6923076923076925,7.6923076923076925
41.90625,-116.09375,19.230769230769234,-3.8461538461538463,19.230769230769234
41.90625,-116.15625,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.90625,-116.28125,30.76923076923077,7.6923076923076925,7.6923076923076925
41.90625,-116.03125,30.76923076923077,-3.8461538461538463,30.76923076923077
41.90625,-116.40625,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-116.65625,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-114.90625,7.6923076923076925,-26.923076923076923,19.230769230769234
41.90625,-114.96875,7.6923076923076925,-26.923076923076923,7.6923076923076925
41.90625,-115.40625,30.76923076923077,-26.923076923076923,30.76923076923077
41.90625,-115.46875,30.76923076923077,-26.923076923076923,30.76923076923077
41.90625,-116.34375,42.30769230769231,7.6923076923076925,7.6923076923076925
41.90625,-116.46875,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-116.53125,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-116.59375,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-114.71875,19.230769230769234,19.230769230769234,-3.8461538461538463
41.90625,-114.78125,19.230769230769234,-3.8461538461538463,19.230769230769234
41.90625,-114.84375,19.230769230769234,-15.384615384615385,19.230769230769234
41.90625,-115.03125,7.6923076923076925,-38.46153846153847,19.230769230769234
41.90625,-115.53125,42.30769230769231,-15.384615384615385,30.76923076923077
41.90625,-115.59375,42.30769230769231,-15.384615384615385,30.76923076923077
41.90625,-114.65625,19.230769230769234,19.230769230769234,-3.8461538461538463
41.90625,-115.09375,30.76923076923077,-15.384615384615385,19.230769230769234
41.90625,-115.15625,19.230769230769234,-26.923076923076923,30.76923076923077
41.90625,-115.96875,42.30769230769231,-3.8461538461538463,30.76923076923077
41.90625,-116.71875,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-119.34375,30.76923076923077,-3.8461538461538463,19.230769230769234
41.90625,-119.40625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.90625,-119.46875,42.30769230769231,-3.8461538461538463,19.230769230769234
41.90625,-114.15625,7.6923076923076925,7.6923076923076925,-3.8461538461538463
41.90625,-114.53125,30.76923076923077,-15.384615384615385,19.230769230769234
41.90625,-114.59375,30.76923076923077,30.76923076923077,-3.8461538461538463
41.90625,-115.21875,30.76923076923077,-26.923076923076923,30.76923076923077
41.90625,-115.28125,30.76923076923077,-26.923076923076923,30.76923076923077
41.90625,-115.90625,42.30769230769231,-3.8461538461538463,30.76923076923077
41.90625,-116.90625,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-117.09375,19.230769230769234,7.6923076923076925,7.6923076923076925
41.90625,-117.15625,19.230769230769234,-15.384615384615385,7.6923076923076925
41.90625,-114.09375,7.6923076923076925,19.230769230769234,7.6923076923076925
41.90625,-114.28125,19.230769230769234,-3.8461538461538463,19.230769230769234
41.90625,-115.34375,42.30769230769231,-15.384615384615385,30.76923076923077
41.90625,-115.71875,30.76923076923077,-15.384615384615385,30.76923076923077
41.90625,-115.84375,53.84615384615385,-3.8461538461538463,30.76923076923077
41.90625,-116.78125,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-116.84375,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.90625,-116.96875,30.76923076923077,19.230769230769234,7.6923076923076925
41.90625,-117.03125,30.76923076923077,19.230769230769234,7.6923076923076925
41.90625,-119.53125,19.230769230769234,7.6923076923076925,19.230769230769234
41.90625,-113.71875,7.6923076923076925,-3.8461538461538463,-15.384615384615385
41.90625,-113.96875,19.230769230769234,-3.8461538461538463,19.230769230769234
41.90625,-114.21875,7.6923076923076925,-3.8461538461538463,-3.8461538461538463
41.90625,-114.34375,19.230769230769234,-3.8461538461538463,-3.8461538461538463
41.90625,-114.46875,19.230769230769234,-3.8461538461538463,19.230769230769234
41.90625,-115.65625,30.76923076923077,-15.384615384615385,30.76923076923077
41.90625,-115.78125,53.84615384615385,-3.8461538461538463,30.76923076923077
41.90625,-117.21875,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.90625,-119.59375,30.76923076923077,7.6923076923076925,19.230769230769234
41.90625,-113.53125,19.230769230769234,-15.384615384615385,-3.8461538461538463
41.90625,-113.59375,7.6923076923076925,-15.384615384615385,-15.384615384615385
41.90625,-113.78125,7.6923076923076925,7.6923076923076925,7.6923076923076925
41.90625,-113.84375,19.230769230769234,-15.384615384615385,19.230769230769234
41.90625,-114.03125,7.6923076923076925,7.6923076923076925,-3.8461538461538463
41.90625,-114.40625,30.76923076923077,7.6923076923076925,7.6923076923076925
41.90625,-119.78125,30.76923076923077,7.6923076923076925,19.230769230769234
41.90625,-119.84375,42.30769230769231,19.230769230769234,30.76923076923077
41.90625,-123.59375,19.230769230769234,30.76923076923077,19.230769230769234
41.96875,-116.21875,19.230769230769234,19.230769230769234,7.6923076923076925
41.96875,-116.09375,19.230769230769234,-15.384615384615385,30.76923076923077
41.96875,-116.15625,30.76923076923077,19.230769230769234,7.6923076923076925
41.96875,-116.28125,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-116.03125,42.30769230769231,-3.8461538461538463,30.76923076923077
41.96875,-116.40625,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-116.65625,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.96875,-114.90625,19.230769230769234,-26.923076923076923,19.230769230769234
41.96875,-114.96875,19.230769230769234,-26.923076923076923,19.230769230769234
41.96875,-115.40625,19.230769230769234,-15.384615384615385,19.230769230769234
41.96875,-115.46875,19.230769230769234,-15.384615384615385,7.6923076923076925
41.96875,-116.34375,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.96875,-116.46875,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-116.53125,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-116.59375,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-114.71875,19.230769230769234,19.230769230769234,-3.8461538461538463
41.96875,-114.78125,7.6923076923076925,7.6923076923076925,-3.8461538461538463
41.96875,-114.84375,19.230769230769234,-15.384615384615385,19.230769230769234
41.96875,-115.03125,19.230769230769234,-26.923076923076923,19.230769230769234
41.96875,-115.53125,19.230769230769234,-26.923076923076923,30.76923076923077
41.96875,-115.59375,30.76923076923077,-26.923076923076923,30.76923076923077
41.96875,-114.65625,19.230769230769234,30.76923076923077,-3.8461538461538463
41.96875,-115.09375,30.76923076923077,-15.384615384615385,19.230769230769234
41.96875,-115.15625,19.230769230769234,-26.923076923076923,19.230769230769234
41.96875,-115.96875,42.30769230769231,-3.8461538461538463,30.76923076923077
41.96875,-116.71875,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.96875,-119.34375,30.76923076923077,-3.8461538461538463,19.230769230769234
41.96875,-119.40625,30.76923076923077,-3.8461538461538463,19.230769230769234
41.96875,-119.46875,30.76923076923077,-3.8461538461538463,19.230769230769234
41.96875,-114.15625,30.76923076923077,7.6923076923076925,7.6923076923076925
41.96875,-114.53125,19.230769230769234,19.230769230769234,-3.8461538461538463
41.96875,-114.59375,30.76923076923077,30.76923076923077,-3.8461538461538463
41.96875,-115.21875,7.6923076923076925,-15.384615384615385,19.230769230769234
41.96875,-115.28125,19.230769230769234,-15.384615384615385,30.76923076923077
41.96875,-115.90625,30.76923076923077,-3.8461538461538463,30.76923076923077
41.96875,-116.90625,42.30769230769231,-3.8461538461538463,7.6923076923076925
41.96875,-117.09375,19.230769230769234,19.230769230769234,7.6923076923076925
41.96875,-117.15625,19.230769230769234,-3.8461538461538463,7.6923076923076925
41.96875,-114.09375,7.6923076923076925,7.6923076923076925,-3.8461538461538463
41.96875,-114.28125,7.6923076923076925,-26.923076923076923,19.230769230769234
41.96875,-115.34375,19.230769230769234,-15.384615384615385,19.230769230769234
41.96875,-115.71875,19.230769230769234,-3.8461538461538463,30.76923076923077
41.96875,-115.84375,42.30769230769231,-3.8461538461538463,30.76923076923077
41.96875,-116.78125,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.96875,-116.84375,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-116.96875,30.76923076923077,-3.8461538461538463,7.6923076923076925
41.96875,-117.03125,30.76923076923077,19.230769230769234,7.6923076923076925
41.96875,-119.53125,19.230769230769234,-3.8461538461538463,19.230769230769234
41.96875,-113.71875,7.6923076923076925,7.6923076923076925,-15.384615384615385
41.96875,-113.96875,7.6923076923076925,-3.8461538461538463,-3.8461538461538463
41.96875,-114.21875,19.230769230769234,-15.384615384615385,19.230769230769234
41.96875,-114.34375,19.230769230769234,-15.384615384615385,7.6923076923076925
41.96875,-114.46875,30.76923076923077,7.6923076923076925,-3.8461538461538463
41.96875,-115.65625,19.230769230769234,-15.384615384615385,30.76923076923077
41.96875,-115.78125,42.30769230769231,-3.8461538461538463,30.76923076923077
41.96875,-117.21875,19.230769230769234,-15.384615384615385,7.6923076923076925
41.96875,-119.59375,19.230769230769234,-3.8461538461538463,19.230769230769234
41.96875,-113.53125,7.6923076923076925,-15.384615384615385,-26.923076923076923
41.96875,-113.59375,7.6923076923076925,-3.8461538461538463,-15.384615384615385
41.96875,-113.78125,7.6923076923076925,7.6923076923076925,-15.384615384615385
41.96875,-114.03125,7.6923076923076925,19.230769230769234,-3.8461538461538463
41.96875,-114.40625,19.230769230769234,19.230769230769234,-3.8461538461538463
41.96875,-119.78125,42.30769230769231,7.6923076923076925,7.6923076923076925
41.96875,-119.84375,30.76923076923077,19.230769230769234,30.76923076923077
41.96875,-123.59375,42.30769230769231,42.30769230769231,30.76923076923077
41.96875,-113.28125,7.6923076923076925,-15.384615384615385,-26.923076923076923
41.96875,-113.34375,7.6923076923076925,-15.384615384615385,-3.8461538461538463
41.96875,-113.40625,7.6923076923076925,-15.384615384615385,-3.8461538461538463
41.96875,-113.65625,7.6923076923076925,19.230769230769234,-3.8461538461538463
