Lat,Lon,HeidkeSkillScore_DroughtVsNonDrought
41.78125,-116.46875,39.66824644549763
41.78125,-116.53125,43.04004996486845
41.78125,-116.59375,42.9821819318537
41.78125,-114.71875,18.49519108009192
41.78125,-114.78125,48.48862574010595
41.78125,-114.84375,67.06231454005935
41.78125,-115.03125,29.162410623084778
41.78125,-115.53125,65.55090655509066
41.78125,-115.59375,47.68573463090434
41.78125,-114.65625,55.05086349656967
41.78125,-115.09375,20.020045101478328
41.78125,-115.15625,60.05295125369881
41.78125,-115.96875,47.965688203352485
41.78125,-119.34375,30.04484304932735
41.78125,-119.40625,28.68714411741118
41.78125,-119.46875,29.26577042399173
41.78125,-114.15625,36.02797657774886
41.78125,-114.53125,41.05757931844888
41.78125,-114.59375,53.96085740913327
41.78125,-115.21875,68.65353911655136
41.78125,-115.28125,65.50849111848527
41.78125,-115.90625,55.74190542744002
41.78125,-116.90625,49.81464318813716
41.78125,-117.09375,62.67539756782039
41.78125,-117.15625,58.73465533522191
41.78125,-114.09375,48.493975903614455
41.78125,-114.28125,34.94741990706775
41.78125,-115.34375,57.84023668639053
41.78125,-115.71875,58.88993414863594
41.78125,-115.84375,69.89748369058714
41.78125,-116.78125,56.61696178937559
41.78125,-116.84375,53.971581644537615
41.78125,-116.96875,51.28205128205128
41.78125,-117.03125,44.53860640301318
41.78125,-119.53125,26.630562750176594
41.84375,-116.21875,44.69483568075117
41.84375,-116.09375,59.872298624754414
41.84375,-116.15625,48.00251651462724
41.84375,-116.28125,40.038841236446025
41.84375,-116.03125,62.672487721213066
41.84375,-116.40625,35.63931297709924
41.84375,-116.65625,40.38401498595067
41.84375,-114.90625,53.133726341917466
41.84375,-114.96875,46.96823869104909
41.84375,-115.40625,60.82053485125121
41.84375,-115.46875,56.09618636107459
41.84375,-116.34375,42.89292423293676
41.84375,-116.46875,34.85714285714286
41.84375,-116.53125,37.89673140691615
41.84375,-116.59375,40.64373619438308
41.84375,-114.71875,26.899046366326868
41.84375,-114.78125,41.47479775980087
41.84375,-114.84375,62.81742641919702
41.84375,-115.03125,51.679748822605966
41.84375,-115.53125,50.51546391752577
41.84375,-115.59375,37.382875605815826
41.84375,-114.65625,40.65268065268065
41.84375,-115.09375,63.26626846903489
41.84375,-115.15625,66.1668228678538
41.84375,-115.96875,43.916913946587535
41.84375,-116.71875,50.160043719259896
41.84375,-119.34375,27.80240658644712
41.84375,-119.40625,24.533785420198594
41.84375,-119.46875,19.232606272886482
41.84375,-114.15625,9.233661395554572
41.84375,-114.53125,55.423476968796436
41.84375,-114.59375,33.40268886043533
41.84375,-115.21875,63.430512312482314
41.84375,-115.28125,51.33876600698487
41.84375,-115.90625,39.649178255372945
41.84375,-116.90625,51.53061224489795
41.84375,-117.09375,53.596868884540115
41.84375,-117.15625,44.32345876701361
41.84375,-114.09375,26.022877254729433
41.84375,-114.28125,33.7544214249621
41.84375,-115.34375,61.416026344676176
41.84375,-115.71875,51.45493257629524
41.84375,-115.84375,64.9854510184287
41.84375,-116.78125,57.16634050880626
41.84375,-116.84375,53.352219074598686
41.84375,-116.96875,52.33818519665531
41.84375,-117.03125,48.453117563065206
41.84375,-119.53125,17.709335899903753
41.84375,-113.71875,44.29012345679013
41.84375,-113.96875,29.636416240717523
41.84375,-114.21875,25.412478664896643
41.84375,-114.34375,30.263701744234105
41.84375,-114.46875,57.042371462066654
41.84375,-115.65625,37.604636188023186
41.84375,-115.78125,61.84026156001868
41.84375,-117.21875,44.06457739791073
41.84375,-119.59375,17.36498327226382
41.90625,-116.21875,33.07764558547276
41.90625,-116.09375,42.401865526622615
41.90625,-116.15625,27.192336035372143
41.90625,-116.28125,46.778711484593835
41.90625,-116.03125,54.428593823483304
41.90625,-116.40625,41.27436994769377
41.90625,-116.65625,32.3821737736454
41.90625,-114.90625,61.74496644295302
41.90625,-114.96875,38.42446401861393
41.90625,-115.40625,59.713000642535874
41.90625,-115.46875,59.204394141145144
41.90625,-116.34375,44.82004840346631
41.90625,-116.46875,38.72421152478065
41.90625,-116.53125,40.17175572519084
41.90625,-116.59375,34.18330526822228
41.90625,-114.71875,31.059506531204644
41.90625,-114.78125,50.074294205052006
41.90625,-114.84375,56.21570779118984
41.90625,-115.03125,45.47592912027599
41.90625,-115.53125,57.98894445906818
41.90625,-115.59375,53.6150234741784
41.90625,-114.65625,45.98104598104598
41.90625,-115.09375,47.96978281397545
41.90625,-115.15625,53.37837837837838
41.90625,-115.96875,62.59667213498945
41.90625,-116.71875,43.43100189035917
41.90625,-119.34375,28.00959232613909
41.90625,-119.40625,24.146224146224146
41.90625,-119.46875,13.732674844671022
41.90625,-114.15625,41.935483870967744
41.90625,-114.53125,49.29775280898877
41.90625,-114.59375,32.80943025540275
41.90625,-115.21875,57.253339582845086
41.90625,-115.28125,56.19302949061662
41.90625,-115.90625,51.30560928433269
41.90625,-116.90625,51.83098591549295
41.90625,-117.09375,43.916913946587535
41.90625,-117.15625,54.53550203315608
41.90625,-114.09375,31.012260295504557
41.90625,-114.28125,37.20534629404617
41.90625,-115.34375,56.287581699346404
41.90625,-115.71875,48.80239520958084
41.90625,-115.84375,55.61630218687873
41.90625,-116.78125,38.53727144866385
41.90625,-116.84375,47.57373929590866
41.90625,-116.96875,51.24416796267496
41.90625,-117.03125,49.15492957746479
41.90625,-119.53125,13.697657913413769
41.90625,-113.71875,10.834298957126304
41.90625,-113.96875,36.728334956183055
41.90625,-114.21875,28.436911487758948
41.90625,-114.34375,32.41838557739158
41.90625,-114.46875,56.48854961832062
41.90625,-115.65625,41.358024691358025
41.90625,-115.78125,40.24303073624017
41.90625,-117.21875,36.241610738255034
41.90625,-119.59375,20.719424460431654
41.90625,-113.53125,38.163860103626945
41.90625,-113.59375,36.726926736441484
41.90625,-113.78125,39.69220904135941
41.90625,-113.84375,48.81852551984877
41.90625,-114.03125,5.091698841698842
41.90625,-114.40625,57.771122320302645
41.90625,-119.78125,25.80952380952381
41.90625,-119.84375,32.126909518213864
41.90625,-123.59375,64.40003122804279
41.96875,-116.21875,14.824601366742595
41.96875,-116.09375,39.541984732824424
41.96875,-116.15625,23.576732673267326
41.96875,-116.28125,38.299904489016235
41.96875,-116.03125,53.293045170541845
41.96875,-116.40625,42.11798839458414
41.96875,-116.65625,35.904339562876146
41.96875,-114.90625,62.81742641919702
41.96875,-114.96875,63.609467455621306
41.96875,-115.40625,48.09904153354633
41.96875,-115.46875,53.22805387830933
41.96875,-116.34375,46.50817236255572
41.96875,-116.46875,35.01926782273603
41.96875,-116.53125,43.72163388804841
41.96875,-116.59375,39.158833837820616
41.96875,-114.71875,29.97090203685742
41.96875,-114.78125,39.80694662156588
41.96875,-114.84375,48.809237430839545
41.96875,-115.03125,52.91545189504373
41.96875,-115.53125,53.58596930786095
41.96875,-115.59375,44.87169487559473
41.96875,-114.65625,35.609509357612545
41.96875,-115.09375,42.6762268367632
41.96875,-115.15625,56.13978839371594
41.96875,-115.96875,48.6049676760803
41.96875,-116.71875,35.61847988077496
41.96875,-119.34375,23.53219696969697
41.96875,-119.40625,18.513223731236597
41.96875,-119.46875,18.33810888252149
41.96875,-114.15625,14.976133651551313
41.96875,-114.53125,31.25254665471437
41.96875,-114.59375,30.52682222756796
41.96875,-115.21875,55.81395348837209
41.96875,-115.28125,55.73159366262814
41.96875,-115.90625,54.175553732567685
41.96875,-116.90625,47.196489517308635
41.96875,-117.09375,42.30769230769231
41.96875,-117.15625,43.12638580931264
41.96875,-114.09375,-0.43372187584711297
41.96875,-114.28125,56.92233478051134
41.96875,-115.34375,54.32768550204491
41.96875,-115.71875,54.74077533862681
41.96875,-115.84375,61.69714017815283
41.96875,-116.78125,35.734419041653624
41.96875,-116.84375,37.89954337899543
41.96875,-116.96875,39.25890046015984
41.96875,-117.03125,41.86411423191589
41.96875,-119.53125,17.784117926771277
41.96875,-113.71875,33.188824662813104
41.96875,-113.96875,9.437063415970414
41.96875,-114.21875,19.59247648902821
41.96875,-114.34375,42.981899015560494
41.96875,-114.46875,29.19825778351347
41.96875,-115.65625,43.62287628619287
41.96875,-115.78125,41.256038647343
41.96875,-117.21875,55.37112433448168
41.96875,-119.59375,15.66420070762303
41.96875,-113.53125,19.688542825361512
41.96875,-113.59375,35.59908883826879
41.96875,-113.78125,29.210134128166914
41.96875,-114.03125,40.78491727587534
41.96875,-114.40625,38.669709814150636
41.96875,-119.78125,28.081381594511473
41.96875,-119.84375,34.76011288805268
41.96875,-123.59375,62.21889055472264
41.96875,-113.28125,33.99807011900933
41.96875,-113.34375,36.34892377407348
41.96875,-113.40625,31.016597510373444
41.96875,-113.65625,34.52702702702703
41.96875,-117.28125,54.528390427029564
41.96875,-119.15625,21.517771373679153
41.96875,-119.65625,18.27956989247312
41.96875,-119.71875,18.024928092042185
41.96875,-119.90625,37.51957406827435
41.96875,-119.96875,36.97243420028033
41.96875,-120.03125,46.445349201378015
41.96875,-122.96875,64.53018046048538
41.96875,-123.03125,61.958714884370636
41.96875,-123.09375,54.72667808752531
41.96875,-123.15625,49.89404285377913
41.96875,-123.21875,56.10561056105611
41.96875,-123.28125,60.998367156519706
41.96875,-123.53125,58.66960907944514
41.96875,-123.65625,58.42644320297951
41.96875,-123.71875,60.974091651754456
41.96875,-124.09375,57.35328501285948
42.03125,-116.21875,9.391558560204642
42.03125,-116.09375,45.33018867924528
42.03125,-116.15625,10.465116279069768
42.03125,-116.28125,32.876270366188095
42.03125,-116.03125,57.84183576711549
42.03125,-116.40625,30.50453196438598
42.03125,-116.65625,29.23149457802923
42.03125,-114.90625,45.57788944723618
42.03125,-114.96875,22.276124295266815
42.03125,-115.40625,48.552754435107374
42.03125,-115.46875,42.94205052005943
42.03125,-116.34375,32.02416918429003
42.03125,-116.46875,31.137242268041238
42.03125,-116.53125,27.848101265822784
42.03125,-116.59375,29.573170731707314
42.03125,-114.71875,34.034229828850854
42.03125,-114.78125,33.09422888816433
42.03125,-114.84375,53.776435045317214
42.03125,-115.03125,40.52328297772932
42.03125,-115.53125,44.96612940901659
42.03125,-115.59375,42.47871333964049
42.03125,-114.65625,37.864700224430905
42.03125,-115.09375,58.93909626719057
42.03125,-119.21875,22.081055001608235
42.03125,-115.15625,27.627772420443584
42.03125,-115.96875,57.10830421929589
42.03125,-116.71875,39.299976509278835
42.03125,-119.28125,19.692307692307693
42.03125,-119.34375,14.925373134328357
42.03125,-119.40625,17.548879351454456
42.03125,-119.46875,21.76203016519033
42.03125,-114.15625,44.751381215469614
42.03125,-114.53125,20.020045101478328
42.03125,-114.59375,38.65147198480532
42.03125,-115.21875,37.48211731044349
42.03125,-115.28125,49.62518740629685
42.03125,-115.90625,50.14312977099237
42.03125,-116.90625,38.413159167876145
42.03125,-117.09375,39.41856830259456
42.03125,-117.15625,42.465105275609176
42.03125,-114.09375,8.191770479426198
42.03125,-114.28125,52.431059506531206
42.03125,-115.34375,43.608668341708544
42.03125,-115.71875,46.017699115044245
42.03125,-115.84375,37.252712188895984
42.03125,-116.78125,34.76011288805268
42.03125,-116.84375,32.319453480806764
42.03125,-116.96875,40.98360655737705
42.03125,-117.03125,40.81822408182241
42.03125,-119.53125,24.76145038167939
42.03125,-113.71875,38.39351510685336
42.03125,-113.96875,39.202657807308974
42.03125,-114.21875,42.22604704532416
42.03125,-114.34375,46.1756373937677
42.03125,-114.46875,19.128451988852294
42.03125,-115.65625,46.17477592829706
42.03125,-115.78125,37.88223812621991
42.03125,-117.21875,49.167927382753405
42.03125,-119.59375,21.668264621284756
42.03125,-113.53125,29.949494949494948
42.03125,-113.59375,15.579005831713413
42.03125,-113.78125,40.784027270513754
42.03125,-114.03125,6.684856753069577
42.03125,-114.40625,30.75801749271137
42.03125,-119.78125,42.53760730881311
42.03125,-119.84375,35.57805509771603
42.03125,-123.59375,49.57318019556107
42.03125,-113.28125,29.546224178801218
42.03125,-113.34375,32.93006297646669
42.03125,-113.40625,18.97729370500277
42.03125,-113.65625,32.63981358189081
42.03125,-117.28125,57.05203673181069
42.03125,-119.15625,23.619631901840492
42.03125,-119.65625,20.500832078611616
42.03125,-119.71875,29.07394113424264
42.03125,-119.90625,34.81121729594235
42.03125,-119.96875,34.91318629751291
42.03125,-120.03125,43.04004996486845
42.03125,-122.96875,60.12746774444272
42.03125,-123.03125,48.23050422799875
42.03125,-123.09375,47.96978281397545
42.03125,-123.15625,44.22348484848485
42.03125,-123.21875,58.03571428571429
42.03125,-123.28125,68.18604651162791
42.03125,-123.53125,59.044048734770385
42.03125,-123.65625,48.552754435107374
42.03125,-123.71875,54.4214487300094
42.03125,-124.09375,52.00748421298823
42.03125,-113.21875,27.655310621242485
42.03125,-113.46875,30.6426735218509
42.03125,-113.90625,18.798729425353738
42.03125,-117.34375,46.026986506746624
42.03125,-117.40625,56.42745709828393
42.03125,-119.09375,23.718155433731056
42.03125,-120.09375,68.24512534818942
42.03125,-120.15625,66.40818858560795
42.03125,-122.90625,69.0841469084147
42.03125,-123.34375,66.35862390308301
42.03125,-123.40625,66.29318394024276
42.03125,-123.46875,69.93251105422388
42.03125,-123.78125,49.059266227657574
42.03125,-124.03125,60.030785017957925
42.03125,-124.15625,68.21192052980133
42.03125,-124.21875,60.98319850653391
42.09375,-116.21875,33.11058593431668
42.09375,-116.09375,61.38941398865785
42.09375,-116.15625,38.413159167876145
42.09375,-116.28125,41.69263965475905
42.09375,-116.03125,65.35764375876579
42.09375,-116.40625,31.830303030303032
42.09375,-116.65625,26.068855084067255
42.09375,-114.90625,32.166608330416516
42.09375,-114.96875,43.33526634081684
42.09375,-115.40625,37.046386872830546
42.09375,-115.46875,40.028266331658294
42.09375,-116.34375,36.31785995279307
42.09375,-116.46875,31.23012961604304
42.09375,-116.53125,30.75801749271137
42.09375,-116.59375,30.75801749271137
42.09375,-114.71875,31.433998100664766
42.09375,-114.78125,32.3821737736454
42.09375,-114.84375,0.7096774193548387
42.09375,-115.03125,44.88622155538885
42.09375,-115.53125,42.47957712638154
42.09375,-115.59375,38.476190476190474
42.09375,-114.65625,33.65128122221324
42.09375,-115.09375,33.04761904761905
42.09375,-119.21875,28.42155460181211
42.09375,-115.15625,26.104353393085788
42.09375,-115.96875,66.39515941354433
42.09375,-116.71875,38.84506153360682
42.09375,-119.28125,18.544678055190538
42.09375,-119.34375,20.337349397590362
42.09375,-119.40625,15.696564885496183
42.09375,-119.46875,25.401005506344266
42.09375,-114.15625,43.90315913788013
42.09375,-114.53125,28.767123287671232
42.09375,-114.59375,33.46303501945525
42.09375,-115.21875,26.844919786096256
42.09375,-115.28125,36.03603603603604
42.09375,-115.90625,57.30337078651685
42.09375,-116.90625,34.13163624183554
42.09375,-117.09375,32.626295336787564
42.09375,-117.15625,44.377114975997486
42.09375,-114.09375,41.16845180136319
42.09375,-114.28125,38.9433551198257
42.09375,-115.34375,39.26526717557252
42.09375,-115.71875,39.51310861423221
42.09375,-115.84375,42.49799839871897
42.09375,-116.78125,24.628099173553718
42.09375,-116.84375,35.05815333491574
42.09375,-116.96875,33.9343206696716
42.09375,-117.03125,36.119116234390006
42.09375,-119.53125,35.119753379179514
42.09375,-113.71875,56.42745709828393
42.09375,-113.96875,22.26354941551541
42.09375,-114.21875,37.44319643316471
42.09375,-114.34375,35.037593984962406
42.09375,-114.46875,24.22731804586241
42.09375,-115.65625,54.01442867116592
42.09375,-115.78125,40.07168458781362
42.09375,-117.21875,46.02272727272727
42.09375,-119.59375,22.86260149657698
42.09375,-113.53125,25.49019607843137
42.09375,-113.59375,25.796203022084462
42.09375,-113.78125,44.85353399623757
42.09375,-114.03125,39.32516569592288
42.09375,-114.40625,27.281648675171738
42.09375,-119.78125,34.523996852871754
42.09375,-119.84375,34.86224170319348
42.09375,-123.59375,60.21140805743917
42.09375,-113.28125,23.19253692666494
42.09375,-113.34375,21.19273627734214
42.09375,-113.40625,28.391959798994975
42.09375,-113.65625,35.36329273414532
42.09375,-117.28125,48.65676359039191
42.09375,-119.15625,29.674153748813666
42.09375,-119.65625,17.979127134724855
42.09375,-119.71875,26.398852223816355
42.09375,-119.90625,32.62411347517731
42.09375,-119.96875,15.620965659695326
42.09375,-120.03125,33.8368580060423
42.09375,-122.96875,53.87488328664799
42.09375,-123.03125,45.86641756188697
42.09375,-123.09375,34.369602763385146
42.09375,-123.15625,44.377114975997486
42.09375,-123.21875,54.549718574108816
42.09375,-123.28125,66.39515941354433
42.09375,-123.53125,48.452483043579946
42.09375,-123.65625,58.56382978723404
42.09375,-123.71875,35.6090373280943
42.09375,-124.09375,54.627750897455904
42.09375,-113.21875,33.46303501945525
42.09375,-113.46875,34.12060301507538
42.09375,-113.90625,9.015287769784171
42.09375,-117.34375,40.946550506239696
42.09375,-117.40625,51.2936150011868
42.09375,-119.09375,27.23012281835811
42.09375,-120.09375,50.84666039510819
42.09375,-120.15625,51.910007030700726
42.09375,-122.90625,52.022445639466916
42.09375,-123.34375,67.34283059770827
42.09375,-123.40625,64.47214647448384
42.09375,-123.46875,60.18317292766222
42.09375,-123.78125,50.12889617998594
42.09375,-124.03125,65.41087231352718
42.09375,-124.15625,55.472228732130304
42.09375,-124.21875,65.88683351468988
42.09375,-117.46875,50.2919878533053
42.09375,-117.53125,61.78075783564634
42.09375,-118.15625,47.68573463090434
42.09375,-118.28125,71.70118687456365
42.09375,-119.03125,21.658767772511847
42.09375,-120.21875,69.13198205167879
42.09375,-122.53125,52.537313432835816
42.09375,-122.59375,52.75258054426024
42.09375,-122.65625,57.339985967100645
42.09375,-122.71875,67.26680117957473
42.09375,-122.78125,64.58802516114002
42.09375,-122.84375,63.73370577281192
42.15625,-116.21875,33.65128122221324
42.15625,-116.09375,53.36322869955157
42.15625,-116.15625,39.726695949243535
42.15625,-116.28125,39.55954323001632
42.15625,-116.03125,71.81052468897303
42.15625,-116.40625,31.556195965417867
42.15625,-116.65625,27.38268021286889
42.15625,-114.90625,35.116676152532726
42.15625,-114.96875,40.42983565107459
42.15625,-115.40625,34.046600095102235
42.15625,-115.46875,36.21749408983452
42.15625,-116.34375,42.44241085515936
42.15625,-116.46875,35.20653218059558
42.15625,-116.53125,34.209682590573905
42.15625,-116.59375,28.634146341463413
42.15625,-114.71875,28.614457831325304
42.15625,-114.78125,36.69178897262991
42.15625,-114.84375,43.37899543378995
42.15625,-115.03125,12.956964368347986
42.15625,-115.53125,48.100470957613815
42.15625,-115.59375,55.244974874371856
42.15625,-114.65625,25.006491820306415
42.15625,-115.09375,27.655310621242485
42.15625,-119.21875,30.804248861911987
42.15625,-115.15625,39.303000968054214
42.15625,-115.96875,62.745098039215684
42.15625,-116.71875,27.801827801827798
42.15625,-119.28125,28.682293316439655
42.15625,-119.34375,24.199638811361023
42.15625,-119.40625,21.542288557213933
42.15625,-119.46875,31.238095238095237
42.15625,-114.15625,32.38810119544064
42.15625,-114.53125,37.589566057483296
42.15625,-114.59375,38.666033705198195
42.15625,-115.21875,32.58211460081515
42.15625,-115.28125,33.63636363636363
42.15625,-115.90625,57.50563019336802
42.15625,-116.90625,40.79320113314447
42.15625,-117.09375,46.91089723688295
42.15625,-117.15625,45.35596416784536
42.15625,-114.09375,24.849799732977303
42.15625,-114.28125,46.27249357326478
42.15625,-115.34375,37.20491029272899
42.15625,-115.71875,33.11058593431668
42.15625,-115.84375,38.847077662129706
42.15625,-116.78125,24.885496183206108
42.15625,-116.84375,32.338787295476415
42.15625,-116.96875,36.81927710843374
42.15625,-117.03125,35.165876777251185
42.15625,-119.53125,22.010977646965237
42.15625,-113.71875,70.85330776605944
42.15625,-113.96875,28.091684434968016
42.15625,-114.21875,47.70197944099907
42.15625,-114.34375,37.675726335520146
42.15625,-114.46875,32.662835249042146
42.15625,-115.65625,45.90319519139513
42.15625,-115.78125,39.18034112036214
42.15625,-117.21875,40.946550506239696
42.15625,-119.59375,18.134469696969695
42.15625,-113.53125,39.602649006622514
42.15625,-113.59375,13.415080527086385
42.15625,-113.78125,45.73378839590443
42.15625,-113.84375,32.073544433094995
42.15625,-114.03125,19.109096284616143
42.15625,-114.40625,25.471929394459426
42.15625,-119.78125,34.244627054361565
42.15625,-119.84375,49.98460591133005
42.15625,-123.59375,50.84666039510819
42.15625,-113.28125,31.029338637493787
42.15625,-113.34375,23.239502478256803
42.15625,-113.40625,28.015952143569294
42.15625,-113.65625,46.69519733713742
42.15625,-117.28125,41.29213483146067
42.15625,-119.15625,27.365402994584265
42.15625,-119.65625,20.133747313112014
42.15625,-119.71875,24.545454545454547
42.15625,-119.90625,20.592473979183346
42.15625,-119.96875,33.03167420814479
42.15625,-120.03125,35.74951076320939
42.15625,-122.96875,43.09636905241124
42.15625,-123.03125,46.17140158967498
42.15625,-123.09375,48.2426614481409
42.15625,-123.15625,55.472228732130304
42.15625,-123.21875,53.6150234741784
42.15625,-123.28125,58.277526864974305
42.15625,-123.53125,68.01402893467777
42.15625,-123.65625,48.65676359039191
42.15625,-123.71875,51.910007030700726
42.15625,-124.09375,69.91828396322778
42.15625,-113.21875,32.91894579811039
42.15625,-113.46875,39.22455573505654
42.15625,-113.90625,21.388054721388055
42.15625,-117.34375,41.089884121515816
42.15625,-117.40625,40.94191522762951
42.15625,-119.09375,26.89964732285989
42.15625,-120.09375,47.44491326769808
42.15625,-120.15625,48.35988753514527
42.15625,-122.90625,51.06914312470735
42.15625,-123.34375,58.98959881129272
42.15625,-123.40625,61.0679913070475
42.15625,-123.46875,79.36562661610067
42.15625,-123.78125,56.51564689397478
42.15625,-124.03125,69.56072351421189
42.15625,-124.15625,68.15103284795123
42.15625,-124.21875,62.41345202769535
42.15625,-117.46875,45.053729456384325
42.15625,-117.53125,52.18640776699029
42.15625,-118.15625,40.27149321266968
42.15625,-118.28125,52.131199492948824
42.15625,-119.03125,34.036144578313255
42.15625,-120.21875,59.96566255657875
42.15625,-122.53125,55.17458320226486
42.15625,-122.59375,52.75258054426024
42.15625,-122.65625,48.98105969791417
42.15625,-122.71875,44.486333647502356
42.15625,-122.78125,60.998367156519706
